# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
3	3	0.33	AnophelesalbimanusSTECLA|AALB002588	*	AnophelesfunestusFUMOZ|AFUN005113	AnophelesgambiaePEST|AGAP003360
3	3	0.33	AnophelesalbimanusSTECLA|AALB002613	*	AnophelesfunestusFUMOZ|AFUN022047	AnophelesgambiaePEST|AGAP002107
3	3	0.33	AnophelesalbimanusSTECLA|AALB002626	*	AnophelesfunestusFUMOZ|AFUN009462	AnophelesgambiaePEST|AGAP013535
3	3	0.33	AnophelesalbimanusSTECLA|AALB002660	*	AnophelesfunestusFUMOZ|AFUN006274	AnophelesgambiaePEST|AGAP003988
3	3	0.33	AnophelesalbimanusSTECLA|AALB002669	*	AnophelesfunestusFUMOZ|AFUN008304	AnophelesgambiaePEST|AGAP001961
3	3	0.33	AnophelesalbimanusSTECLA|AALB002696	*	AnophelesfunestusFUMOZ|AFUN011005	AnophelesgambiaePEST|AGAP001335
3	3	0.33	AnophelesalbimanusSTECLA|AALB002708	*	AnophelesfunestusFUMOZ|AFUN011018	AnophelesgambiaePEST|AGAP001951
3	3	0.33	AnophelesalbimanusSTECLA|AALB002799	*	AnophelesfunestusFUMOZ|AFUN012030	AnophelesgambiaePEST|AGAP029431
3	3	0.33	AnophelesalbimanusSTECLA|AALB002803	*	AnophelesfunestusFUMOZ|AFUN020495	AnophelesgambiaePEST|AGAP003669
3	3	0.33	AnophelesalbimanusSTECLA|AALB002818	*	AnophelesfunestusFUMOZ|AFUN002350	AnophelesgambiaePEST|AGAP013494
3	3	0.33	AnophelesalbimanusSTECLA|AALB002829	*	AnophelesfunestusFUMOZ|AFUN002339	AnophelesgambiaePEST|AGAP013293
3	3	0.33	AnophelesalbimanusSTECLA|AALB002888	*	AnophelesfunestusFUMOZ|AFUN004498	AnophelesgambiaePEST|AGAP004657
3	3	0.33	AnophelesalbimanusSTECLA|AALB002890	*	AnophelesfunestusFUMOZ|AFUN004497	AnophelesgambiaePEST|AGAP004656
3	3	0.33	AnophelesalbimanusSTECLA|AALB002910	*	AnophelesfunestusFUMOZ|AFUN006862	AnophelesgambiaePEST|AGAP028490
3	3	0.33	AnophelesalbimanusSTECLA|AALB002919	*	AnophelesfunestusFUMOZ|AFUN003178	AnophelesgambiaePEST|AGAP010293
3	3	0.33	AnophelesalbimanusSTECLA|AALB002932	*	AnophelesfunestusFUMOZ|AFUN003163	AnophelesgambiaePEST|AGAP010277
3	3	0.33	AnophelesalbimanusSTECLA|AALB002981	*	AnophelesfunestusFUMOZ|AFUN004423	AnophelesgambiaePEST|AGAP004545
3	3	0.33	AnophelesalbimanusSTECLA|AALB003002	*	AnophelesfunestusFUMOZ|AFUN008539	AnophelesgambiaePEST|AGAP001371
3	3	0.33	AnophelesalbimanusSTECLA|AALB003003	AnophelesatroparvusEBRO|AATE005393	*	AnophelesgambiaePEST|AGAP001370
3	3	0.33	AnophelesalbimanusSTECLA|AALB003008	*	AnophelesfunestusFUMOZ|AFUN020158	AnophelesgambiaePEST|AGAP001369
3	3	0.33	AnophelesalbimanusSTECLA|AALB003044	*	AnophelesfunestusFUMOZ|AFUN001664	AnophelesgambiaePEST|AGAP002070
3	3	0.33	AnophelesalbimanusSTECLA|AALB003093	AnophelesatroparvusEBRO|AATE005728	AnophelesfunestusFUMOZ|AFUN007068	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB003108	*	AnophelesfunestusFUMOZ|AFUN004042	AnophelesgambiaePEST|AGAP003873
3	3	0.33	AnophelesalbimanusSTECLA|AALB003116	*	AnophelesfunestusFUMOZ|AFUN000613	AnophelesgambiaePEST|AGAP003184
3	3	0.33	AnophelesalbimanusSTECLA|AALB003176	*	AnophelesfunestusFUMOZ|AFUN001471	AnophelesgambiaePEST|AGAP004301
3	3	0.33	AnophelesalbimanusSTECLA|AALB003178	*	AnophelesfunestusFUMOZ|AFUN001469	AnophelesgambiaePEST|AGAP004299
3	3	0.33	AnophelesalbimanusSTECLA|AALB003182	*	AnophelesfunestusFUMOZ|AFUN001465	AnophelesgambiaePEST|AGAP004295
3	3	0.33	AnophelesalbimanusSTECLA|AALB003185	AnophelesatroparvusEBRO|AATE004608	*	AnophelesgambiaePEST|AGAP003663
3	3	0.33	AnophelesalbimanusSTECLA|AALB003187	AnophelesatroparvusEBRO|AATE004627	*	AnophelesgambiaePEST|AGAP013358
3	3	0.33	AnophelesalbimanusSTECLA|AALB003196	*	AnophelesfunestusFUMOZ|AFUN000689	AnophelesgambiaePEST|AGAP005169
3	3	0.33	AnophelesalbimanusSTECLA|AALB003244	*	AnophelesfunestusFUMOZ|AFUN004238	AnophelesgambiaePEST|AGAP028399
3	3	0.33	AnophelesalbimanusSTECLA|AALB003248	*	AnophelesfunestusFUMOZ|AFUN020668	AnophelesgambiaePEST|AGAP006260
3	3	0.33	AnophelesalbimanusSTECLA|AALB003252	AnophelesatroparvusEBRO|AATE017525	AnophelesfunestusFUMOZ|AFUN005980	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB003283	*	AnophelesfunestusFUMOZ|AFUN007549	AnophelesgambiaePEST|AGAP000818
3	3	0.33	AnophelesalbimanusSTECLA|AALB003286	*	AnophelesfunestusFUMOZ|AFUN007552	AnophelesgambiaePEST|AGAP000821
3	3	0.33	AnophelesalbimanusSTECLA|AALB003297	*	AnophelesfunestusFUMOZ|AFUN010136	AnophelesgambiaePEST|AGAP000002
3	3	0.33	AnophelesalbimanusSTECLA|AALB003303	*	AnophelesfunestusFUMOZ|AFUN007570	AnophelesgambiaePEST|AGAP000627
3	3	0.33	AnophelesalbimanusSTECLA|AALB003306	*	AnophelesfunestusFUMOZ|AFUN007572	AnophelesgambiaePEST|AGAP000630
3	3	0.33	AnophelesalbimanusSTECLA|AALB003321	*	AnophelesfunestusFUMOZ|AFUN000249	AnophelesgambiaePEST|AGAP000869
3	3	0.33	AnophelesalbimanusSTECLA|AALB003337	*	AnophelesfunestusFUMOZ|AFUN003567	AnophelesgambiaePEST|AGAP004056
3	3	0.33	AnophelesalbimanusSTECLA|AALB003382	*	AnophelesfunestusFUMOZ|AFUN016015	AnophelesgambiaePEST|AGAP003404
3	3	0.33	AnophelesalbimanusSTECLA|AALB003404	*	AnophelesfunestusFUMOZ|AFUN001631	AnophelesgambiaePEST|AGAP001602
3	3	0.33	AnophelesalbimanusSTECLA|AALB003410	*	AnophelesfunestusFUMOZ|AFUN005083	AnophelesgambiaePEST|AGAP002183
3	3	0.33	AnophelesalbimanusSTECLA|AALB003412	*	AnophelesfunestusFUMOZ|AFUN005085	AnophelesgambiaePEST|AGAP002185
3	3	0.33	AnophelesalbimanusSTECLA|AALB003422	*	AnophelesfunestusFUMOZ|AFUN020854	AnophelesgambiaePEST|AGAP003962
3	3	0.33	AnophelesalbimanusSTECLA|AALB003522	*	AnophelesfunestusFUMOZ|AFUN004558	AnophelesgambiaePEST|AGAP004597
3	3	0.33	AnophelesalbimanusSTECLA|AALB003532	*	AnophelesfunestusFUMOZ|AFUN004564	AnophelesgambiaePEST|AGAP004592
3	3	0.33	AnophelesalbimanusSTECLA|AALB003551	*	AnophelesfunestusFUMOZ|AFUN004446	AnophelesgambiaePEST|AGAP004516
3	3	0.33	AnophelesalbimanusSTECLA|AALB003561	AnophelesatroparvusEBRO|AATE014995	*	AnophelesgambiaePEST|AGAP004504
3	3	0.33	AnophelesalbimanusSTECLA|AALB003573	*	AnophelesfunestusFUMOZ|AFUN001589	AnophelesgambiaePEST|AGAP001646
3	3	0.33	AnophelesalbimanusSTECLA|AALB003579	*	AnophelesfunestusFUMOZ|AFUN001588	AnophelesgambiaePEST|AGAP001647
3	3	0.33	AnophelesalbimanusSTECLA|AALB003582	*	AnophelesfunestusFUMOZ|AFUN011754	AnophelesgambiaePEST|AGAP001713
3	3	0.33	AnophelesalbimanusSTECLA|AALB003600	*	AnophelesfunestusFUMOZ|AFUN002473	AnophelesgambiaePEST|AGAP004344
3	3	0.33	AnophelesalbimanusSTECLA|AALB003642	*	AnophelesfunestusFUMOZ|AFUN006277	AnophelesgambiaePEST|AGAP003313
3	3	0.33	AnophelesalbimanusSTECLA|AALB003655	*	AnophelesfunestusFUMOZ|AFUN006291	AnophelesgambiaePEST|AGAP003323
3	3	0.33	AnophelesalbimanusSTECLA|AALB003656	*	AnophelesfunestusFUMOZ|AFUN006292	AnophelesgambiaePEST|AGAP003324
3	3	0.33	AnophelesalbimanusSTECLA|AALB003691	*	AnophelesfunestusFUMOZ|AFUN004478	AnophelesgambiaePEST|AGAP004959
3	3	0.33	AnophelesalbimanusSTECLA|AALB003696	*	AnophelesfunestusFUMOZ|AFUN006525	AnophelesgambiaePEST|AGAP004691
3	3	0.33	AnophelesalbimanusSTECLA|AALB003709	*	AnophelesfunestusFUMOZ|AFUN004096	AnophelesgambiaePEST|AGAP029618
3	3	0.33	AnophelesalbimanusSTECLA|AALB003713	*	AnophelesfunestusFUMOZ|AFUN004939	AnophelesgambiaePEST|AGAP012381
3	3	0.33	AnophelesalbimanusSTECLA|AALB003714	*	AnophelesfunestusFUMOZ|AFUN004950	AnophelesgambiaePEST|AGAP012386
3	3	0.33	AnophelesalbimanusSTECLA|AALB003720	*	AnophelesfunestusFUMOZ|AFUN004070	AnophelesgambiaePEST|AGAP012392
3	3	0.33	AnophelesalbimanusSTECLA|AALB003724	*	AnophelesfunestusFUMOZ|AFUN009040	AnophelesgambiaePEST|AGAP011883
3	3	0.33	AnophelesalbimanusSTECLA|AALB003738	*	AnophelesfunestusFUMOZ|AFUN010297	AnophelesgambiaePEST|AGAP011907
3	3	0.33	AnophelesalbimanusSTECLA|AALB003781	*	AnophelesfunestusFUMOZ|AFUN004928	AnophelesgambiaePEST|AGAP012367
3	3	0.33	AnophelesalbimanusSTECLA|AALB003794	*	AnophelesfunestusFUMOZ|AFUN004092	AnophelesgambiaePEST|AGAP012420
3	3	0.33	AnophelesalbimanusSTECLA|AALB003802	*	AnophelesfunestusFUMOZ|AFUN004078	AnophelesgambiaePEST|AGAP012402
3	3	0.33	AnophelesalbimanusSTECLA|AALB003812	*	AnophelesfunestusFUMOZ|AFUN004076	AnophelesgambiaePEST|AGAP012399
3	3	0.33	AnophelesalbimanusSTECLA|AALB003813	*	AnophelesfunestusFUMOZ|AFUN004075	AnophelesgambiaePEST|AGAP012398
3	3	0.33	AnophelesalbimanusSTECLA|AALB003814	*	AnophelesfunestusFUMOZ|AFUN004074	AnophelesgambiaePEST|AGAP012397
3	3	0.33	AnophelesalbimanusSTECLA|AALB003823	*	AnophelesfunestusFUMOZ|AFUN009036	AnophelesgambiaePEST|AGAP011878
3	3	0.33	AnophelesalbimanusSTECLA|AALB003825	*	AnophelesfunestusFUMOZ|AFUN008576	AnophelesgambiaePEST|AGAP011637
3	3	0.33	AnophelesalbimanusSTECLA|AALB003873	*	AnophelesfunestusFUMOZ|AFUN004112	AnophelesgambiaePEST|AGAP011548
3	3	0.33	AnophelesalbimanusSTECLA|AALB003892	*	AnophelesfunestusFUMOZ|AFUN002634	AnophelesgambiaePEST|AGAP010393
3	3	0.33	AnophelesalbimanusSTECLA|AALB003903	*	AnophelesfunestusFUMOZ|AFUN014376	AnophelesgambiaePEST|AGAP028495
3	3	0.33	AnophelesalbimanusSTECLA|AALB003904	*	AnophelesfunestusFUMOZ|AFUN003505	AnophelesgambiaePEST|AGAP029332
3	3	0.33	AnophelesalbimanusSTECLA|AALB003927	*	AnophelesfunestusFUMOZ|AFUN011155	AnophelesgambiaePEST|AGAP003077
3	3	0.33	AnophelesalbimanusSTECLA|AALB003936	*	AnophelesfunestusFUMOZ|AFUN011168	AnophelesgambiaePEST|AGAP003069
3	3	0.33	AnophelesalbimanusSTECLA|AALB003995	*	AnophelesfunestusFUMOZ|AFUN006502	AnophelesgambiaePEST|AGAP010478
3	3	0.33	AnophelesalbimanusSTECLA|AALB004003	*	AnophelesfunestusFUMOZ|AFUN007554	AnophelesgambiaePEST|AGAP000416
3	3	0.33	AnophelesalbimanusSTECLA|AALB004009	*	AnophelesfunestusFUMOZ|AFUN002680	AnophelesgambiaePEST|AGAP010345
3	3	0.33	AnophelesalbimanusSTECLA|AALB004071	*	AnophelesfunestusFUMOZ|AFUN003265	AnophelesgambiaePEST|AGAP011581
3	3	0.33	AnophelesalbimanusSTECLA|AALB004072	*	AnophelesfunestusFUMOZ|AFUN003264	AnophelesgambiaePEST|AGAP011580
3	3	0.33	AnophelesalbimanusSTECLA|AALB004073	*	AnophelesfunestusFUMOZ|AFUN000259	AnophelesgambiaePEST|AGAP000252
3	3	0.33	AnophelesalbimanusSTECLA|AALB004105	*	AnophelesfunestusFUMOZ|AFUN004303	AnophelesgambiaePEST|AGAP007136
3	3	0.33	AnophelesalbimanusSTECLA|AALB004133	AnophelesatroparvusEBRO|AATE013219	*	AnophelesgambiaePEST|AGAP006665
3	3	0.33	AnophelesalbimanusSTECLA|AALB004167	*	AnophelesfunestusFUMOZ|AFUN003033	AnophelesgambiaePEST|AGAP005324
3	3	0.33	AnophelesalbimanusSTECLA|AALB004187	*	AnophelesfunestusFUMOZ|AFUN009623	AnophelesgambiaePEST|AGAP005101
3	3	0.33	AnophelesalbimanusSTECLA|AALB004191	*	AnophelesfunestusFUMOZ|AFUN009633	AnophelesgambiaePEST|AGAP005110
3	3	0.33	AnophelesalbimanusSTECLA|AALB004208	*	AnophelesfunestusFUMOZ|AFUN020990	AnophelesgambiaePEST|AGAP007243
3	3	0.33	AnophelesalbimanusSTECLA|AALB004217	*	AnophelesfunestusFUMOZ|AFUN007442	AnophelesgambiaePEST|AGAP005559
3	3	0.33	AnophelesalbimanusSTECLA|AALB004226	*	AnophelesfunestusFUMOZ|AFUN021766	AnophelesgambiaePEST|AGAP005566
3	3	0.33	AnophelesalbimanusSTECLA|AALB004228	*	AnophelesfunestusFUMOZ|AFUN007452	AnophelesgambiaePEST|AGAP005568
3	3	0.33	AnophelesalbimanusSTECLA|AALB004251	*	AnophelesfunestusFUMOZ|AFUN022177	AnophelesgambiaePEST|AGAP005872
3	3	0.33	AnophelesalbimanusSTECLA|AALB004267	*	AnophelesfunestusFUMOZ|AFUN015921	AnophelesgambiaePEST|AGAP005989
3	3	0.33	AnophelesalbimanusSTECLA|AALB004281	*	AnophelesfunestusFUMOZ|AFUN010682	AnophelesgambiaePEST|AGAP006010
3	3	0.33	AnophelesalbimanusSTECLA|AALB004286	*	AnophelesfunestusFUMOZ|AFUN016500	AnophelesgambiaePEST|AGAP006015
3	3	0.33	AnophelesalbimanusSTECLA|AALB004320	AnophelesatroparvusEBRO|AATE020085	*	AnophelesgambiaePEST|AGAP029530
3	3	0.33	AnophelesalbimanusSTECLA|AALB004354	*	AnophelesfunestusFUMOZ|AFUN006886	AnophelesgambiaePEST|AGAP005226
3	3	0.33	AnophelesalbimanusSTECLA|AALB004360	*	AnophelesfunestusFUMOZ|AFUN006880	AnophelesgambiaePEST|AGAP005218
3	3	0.33	AnophelesalbimanusSTECLA|AALB004393	AnophelesatroparvusEBRO|AATE020656	*	AnophelesgambiaePEST|AGAP005285
3	3	0.33	AnophelesalbimanusSTECLA|AALB004404	*	AnophelesfunestusFUMOZ|AFUN002721	AnophelesgambiaePEST|AGAP006611
3	3	0.33	AnophelesalbimanusSTECLA|AALB004406	*	AnophelesfunestusFUMOZ|AFUN004278	AnophelesgambiaePEST|AGAP006654
3	3	0.33	AnophelesalbimanusSTECLA|AALB004420	*	AnophelesfunestusFUMOZ|AFUN010991	AnophelesgambiaePEST|AGAP006065
3	3	0.33	AnophelesalbimanusSTECLA|AALB004421	*	AnophelesfunestusFUMOZ|AFUN010990	AnophelesgambiaePEST|AGAP006064
3	3	0.33	AnophelesalbimanusSTECLA|AALB004426	*	AnophelesfunestusFUMOZ|AFUN010471	AnophelesgambiaePEST|AGAP006060
3	3	0.33	AnophelesalbimanusSTECLA|AALB004430	*	AnophelesfunestusFUMOZ|AFUN001969	AnophelesgambiaePEST|AGAP006056
3	3	0.33	AnophelesalbimanusSTECLA|AALB004478	AnophelesatroparvusEBRO|AATE005941	AnophelesfunestusFUMOZ|AFUN016562	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB004482	*	AnophelesfunestusFUMOZ|AFUN020139	AnophelesgambiaePEST|AGAP007674
3	3	0.33	AnophelesalbimanusSTECLA|AALB004492	*	AnophelesfunestusFUMOZ|AFUN009781	AnophelesgambiaePEST|AGAP007337
3	3	0.33	AnophelesalbimanusSTECLA|AALB004493	*	AnophelesfunestusFUMOZ|AFUN009782	AnophelesgambiaePEST|AGAP007338
3	3	0.33	AnophelesalbimanusSTECLA|AALB004501	*	AnophelesfunestusFUMOZ|AFUN004272	AnophelesgambiaePEST|AGAP006648
3	3	0.33	AnophelesalbimanusSTECLA|AALB004503	*	AnophelesfunestusFUMOZ|AFUN004274	AnophelesgambiaePEST|AGAP006650
3	3	0.33	AnophelesalbimanusSTECLA|AALB004537	*	AnophelesfunestusFUMOZ|AFUN002058	AnophelesgambiaePEST|AGAP007374
3	3	0.33	AnophelesalbimanusSTECLA|AALB004572	*	AnophelesfunestusFUMOZ|AFUN001988	AnophelesgambiaePEST|AGAP006033
3	3	0.33	AnophelesalbimanusSTECLA|AALB004577	AnophelesatroparvusEBRO|AATE019063	AnophelesfunestusFUMOZ|AFUN020686	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB004579	*	AnophelesfunestusFUMOZ|AFUN006784	AnophelesgambiaePEST|AGAP004812
3	3	0.33	AnophelesalbimanusSTECLA|AALB004630	*	AnophelesfunestusFUMOZ|AFUN000579	AnophelesgambiaePEST|AGAP007025
3	3	0.33	AnophelesalbimanusSTECLA|AALB004691	*	AnophelesfunestusFUMOZ|AFUN006455	AnophelesgambiaePEST|AGAP028452
3	3	0.33	AnophelesalbimanusSTECLA|AALB004692	*	AnophelesfunestusFUMOZ|AFUN006454	AnophelesgambiaePEST|AGAP006116
3	3	0.33	AnophelesalbimanusSTECLA|AALB004706	*	AnophelesfunestusFUMOZ|AFUN000297	AnophelesgambiaePEST|AGAP005813
3	3	0.33	AnophelesalbimanusSTECLA|AALB004712	*	AnophelesfunestusFUMOZ|AFUN021495	AnophelesgambiaePEST|AGAP005920
3	3	0.33	AnophelesalbimanusSTECLA|AALB004716	*	AnophelesfunestusFUMOZ|AFUN008726	AnophelesgambiaePEST|AGAP006470
3	3	0.33	AnophelesalbimanusSTECLA|AALB004717	*	AnophelesfunestusFUMOZ|AFUN021944	AnophelesgambiaePEST|AGAP013092
3	3	0.33	AnophelesalbimanusSTECLA|AALB004768	*	AnophelesfunestusFUMOZ|AFUN021127	AnophelesgambiaePEST|AGAP029130
3	3	0.33	AnophelesalbimanusSTECLA|AALB004788	*	AnophelesfunestusFUMOZ|AFUN022077	AnophelesgambiaePEST|AGAP005149
3	3	0.33	AnophelesalbimanusSTECLA|AALB004792	AnophelesatroparvusEBRO|AATE007313	AnophelesfunestusFUMOZ|AFUN020203	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB004798	*	AnophelesfunestusFUMOZ|AFUN006058	AnophelesgambiaePEST|AGAP029859
3	3	0.33	AnophelesalbimanusSTECLA|AALB004843	*	AnophelesfunestusFUMOZ|AFUN002737	AnophelesgambiaePEST|AGAP006630
3	3	0.33	AnophelesalbimanusSTECLA|AALB004884	*	AnophelesfunestusFUMOZ|AFUN010098	AnophelesgambiaePEST|AGAP005890
3	3	0.33	AnophelesalbimanusSTECLA|AALB004932	*	AnophelesfunestusFUMOZ|AFUN008668	AnophelesgambiaePEST|AGAP006142
3	3	0.33	AnophelesalbimanusSTECLA|AALB004951	*	AnophelesfunestusFUMOZ|AFUN001440	AnophelesgambiaePEST|AGAP006389
3	3	0.33	AnophelesalbimanusSTECLA|AALB004982	AnophelesatroparvusEBRO|AATE012834	AnophelesfunestusFUMOZ|AFUN007074	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB004983	*	AnophelesfunestusFUMOZ|AFUN007075	AnophelesgambiaePEST|AGAP004929
3	3	0.33	AnophelesalbimanusSTECLA|AALB004990	*	AnophelesfunestusFUMOZ|AFUN005047	AnophelesgambiaePEST|AGAP004912
3	3	0.33	AnophelesalbimanusSTECLA|AALB004998	*	AnophelesfunestusFUMOZ|AFUN007615	AnophelesgambiaePEST|AGAP007062
3	3	0.33	AnophelesalbimanusSTECLA|AALB005007	*	AnophelesfunestusFUMOZ|AFUN007603	AnophelesgambiaePEST|AGAP007052
3	3	0.33	AnophelesalbimanusSTECLA|AALB005012	*	AnophelesfunestusFUMOZ|AFUN019876	AnophelesgambiaePEST|AGAP007046
3	3	0.33	AnophelesalbimanusSTECLA|AALB005035	*	AnophelesfunestusFUMOZ|AFUN005445	AnophelesgambiaePEST|AGAP006105
3	3	0.33	AnophelesalbimanusSTECLA|AALB005048	*	AnophelesfunestusFUMOZ|AFUN010157	AnophelesgambiaePEST|AGAP000575
3	3	0.33	AnophelesalbimanusSTECLA|AALB005057	*	AnophelesfunestusFUMOZ|AFUN002705	AnophelesgambiaePEST|AGAP006596
3	3	0.33	AnophelesalbimanusSTECLA|AALB005080	*	AnophelesfunestusFUMOZ|AFUN007479	AnophelesgambiaePEST|AGAP006415
3	3	0.33	AnophelesalbimanusSTECLA|AALB005101	*	AnophelesfunestusFUMOZ|AFUN021812	AnophelesgambiaePEST|AGAP005498
3	3	0.33	AnophelesalbimanusSTECLA|AALB005124	*	AnophelesfunestusFUMOZ|AFUN022021	AnophelesgambiaePEST|AGAP007459
3	3	0.33	AnophelesalbimanusSTECLA|AALB005192	*	AnophelesfunestusFUMOZ|AFUN007509	AnophelesgambiaePEST|AGAP006447
3	3	0.33	AnophelesalbimanusSTECLA|AALB005205	*	AnophelesfunestusFUMOZ|AFUN016564	AnophelesgambiaePEST|AGAP006436
3	3	0.33	AnophelesalbimanusSTECLA|AALB005232	AnophelesatroparvusEBRO|AATE014780	AnophelesfunestusFUMOZ|AFUN009802	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB005273	*	AnophelesfunestusFUMOZ|AFUN002785	AnophelesgambiaePEST|AGAP006789
3	3	0.33	AnophelesalbimanusSTECLA|AALB005298	AnophelesatroparvusEBRO|AATE019875	*	AnophelesgambiaePEST|AGAP029853
3	3	0.33	AnophelesalbimanusSTECLA|AALB005316	*	AnophelesfunestusFUMOZ|AFUN009922	AnophelesgambiaePEST|AGAP006833
3	3	0.33	AnophelesalbimanusSTECLA|AALB005317	*	AnophelesfunestusFUMOZ|AFUN009923	AnophelesgambiaePEST|AGAP006834
3	3	0.33	AnophelesalbimanusSTECLA|AALB005325	AnophelesatroparvusEBRO|AATE012468	AnophelesfunestusFUMOZ|AFUN009935	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB005337	*	AnophelesfunestusFUMOZ|AFUN000424	AnophelesgambiaePEST|AGAP005375
3	3	0.33	AnophelesalbimanusSTECLA|AALB005339	*	AnophelesfunestusFUMOZ|AFUN000426	AnophelesgambiaePEST|AGAP005378
3	3	0.33	AnophelesalbimanusSTECLA|AALB005343	*	AnophelesfunestusFUMOZ|AFUN000427	AnophelesgambiaePEST|AGAP005379
3	3	0.33	AnophelesalbimanusSTECLA|AALB005372	*	AnophelesfunestusFUMOZ|AFUN000358	AnophelesgambiaePEST|AGAP006706
3	3	0.33	AnophelesalbimanusSTECLA|AALB005375	*	AnophelesfunestusFUMOZ|AFUN020949	AnophelesgambiaePEST|AGAP006708
3	3	0.33	AnophelesalbimanusSTECLA|AALB005377	*	AnophelesfunestusFUMOZ|AFUN000362	AnophelesgambiaePEST|AGAP006715
3	3	0.33	AnophelesalbimanusSTECLA|AALB005380	*	AnophelesfunestusFUMOZ|AFUN000365	AnophelesgambiaePEST|AGAP006720
3	3	0.33	AnophelesalbimanusSTECLA|AALB005389	AnophelesatroparvusEBRO|AATE018761	AnophelesfunestusFUMOZ|AFUN004768	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB005395	*	AnophelesfunestusFUMOZ|AFUN018692	AnophelesgambiaePEST|AGAP007614
3	3	0.33	AnophelesalbimanusSTECLA|AALB005435	*	AnophelesfunestusFUMOZ|AFUN005039	AnophelesgambiaePEST|AGAP007653
3	3	0.33	AnophelesalbimanusSTECLA|AALB005464	*	AnophelesfunestusFUMOZ|AFUN021315	AnophelesgambiaePEST|AGAP007714
3	3	0.33	AnophelesalbimanusSTECLA|AALB005467	*	AnophelesfunestusFUMOZ|AFUN003379	AnophelesgambiaePEST|AGAP007711
3	3	0.33	AnophelesalbimanusSTECLA|AALB005470	*	AnophelesfunestusFUMOZ|AFUN021321	AnophelesgambiaePEST|AGAP007703
3	3	0.33	AnophelesalbimanusSTECLA|AALB005485	*	AnophelesfunestusFUMOZ|AFUN020050	AnophelesgambiaePEST|AGAP007307
3	3	0.33	AnophelesalbimanusSTECLA|AALB005498	*	AnophelesfunestusFUMOZ|AFUN009746	AnophelesgambiaePEST|AGAP007296
3	3	0.33	AnophelesalbimanusSTECLA|AALB005510	*	AnophelesfunestusFUMOZ|AFUN009731	AnophelesgambiaePEST|AGAP007279
3	3	0.33	AnophelesalbimanusSTECLA|AALB005599	*	AnophelesfunestusFUMOZ|AFUN008454	AnophelesgambiaePEST|AGAP005269
3	3	0.33	AnophelesalbimanusSTECLA|AALB005604	*	AnophelesfunestusFUMOZ|AFUN009901	AnophelesgambiaePEST|AGAP028441
3	3	0.33	AnophelesalbimanusSTECLA|AALB005606	*	AnophelesfunestusFUMOZ|AFUN009798	AnophelesgambiaePEST|AGAP006518
3	3	0.33	AnophelesalbimanusSTECLA|AALB005635	*	AnophelesfunestusFUMOZ|AFUN020168	AnophelesgambiaePEST|AGAP006493
3	3	0.33	AnophelesalbimanusSTECLA|AALB005641	*	AnophelesfunestusFUMOZ|AFUN008741	AnophelesgambiaePEST|AGAP006482
3	3	0.33	AnophelesalbimanusSTECLA|AALB005642	*	AnophelesfunestusFUMOZ|AFUN008740	AnophelesgambiaePEST|AGAP006481
3	3	0.33	AnophelesalbimanusSTECLA|AALB005674	*	AnophelesfunestusFUMOZ|AFUN016480	AnophelesgambiaePEST|AGAP029475
3	3	0.33	AnophelesalbimanusSTECLA|AALB005685	AnophelesatroparvusEBRO|AATE014065	*	AnophelesgambiaePEST|AGAP000254
3	3	0.33	AnophelesalbimanusSTECLA|AALB005709	*	AnophelesfunestusFUMOZ|AFUN006370	AnophelesgambiaePEST|AGAP006887
3	3	0.33	AnophelesalbimanusSTECLA|AALB005729	*	AnophelesfunestusFUMOZ|AFUN016033	AnophelesgambiaePEST|AGAP006947
3	3	0.33	AnophelesalbimanusSTECLA|AALB005730	*	AnophelesfunestusFUMOZ|AFUN006437	AnophelesgambiaePEST|AGAP006948
3	3	0.33	AnophelesalbimanusSTECLA|AALB005739	*	AnophelesfunestusFUMOZ|AFUN000963	AnophelesgambiaePEST|AGAP005819
3	3	0.33	AnophelesalbimanusSTECLA|AALB005820	*	AnophelesfunestusFUMOZ|AFUN007634	AnophelesgambiaePEST|AGAP005545
3	3	0.33	AnophelesalbimanusSTECLA|AALB005843	*	AnophelesfunestusFUMOZ|AFUN004280	AnophelesgambiaePEST|AGAP006166
3	3	0.33	AnophelesalbimanusSTECLA|AALB005849	AnophelesatroparvusEBRO|AATE001909	AnophelesfunestusFUMOZ|AFUN019988	*
3	3	0.33	AnophelesalbimanusSTECLA|AALB005879	*	AnophelesfunestusFUMOZ|AFUN009644	AnophelesgambiaePEST|AGAP005122
3	3	0.33	AnophelesalbimanusSTECLA|AALB005940	*	AnophelesfunestusFUMOZ|AFUN001104	AnophelesgambiaePEST|AGAP007084
