#Species	Gene_1	Ext_1	Gene_2	Ext_2	Weight
AnophelesgambiaePEST	OG6102242_AGAP000678	t	OG6106240_AGAP000673	t	0
AnophelesgambiaePEST	OG6316440_AGAP000401	t	OG6104306_AGAP000402	h	0
AnophelesgambiaePEST	OG6137882_AGAP000854	h	OG6101604_AGAP000850	h	0
AnophelesgambiaePEST	OG6108589_AGAP000219	t	OG6103358_AGAP000218	h	0
AnophelesgambiaePEST	OG6102617_AGAP000856	t	OG6106237_AGAP000855	t	0
AnophelesgambiaePEST	OG6126402_AGAP000879	t	OG6119325_AGAP000880	h	0
AnophelesgambiaePEST	OG6104460_AGAP000118	t	OG6102852_AGAP000120	h	0
AnophelesgambiaePEST	OG6132586_AGAP000697	h	OG6101731_AGAP000698	t	0
AnophelesgambiaePEST	OG6104432_AGAP000199	h	OG6124464_AGAP000198	h	0
AnophelesgambiaePEST	OG6105165_AGAP000547	h	OG6104715_AGAP000545	t	0
AnophelesgambiaePEST	OG6106710_AGAP000754	t	OG6104190_AGAP000752	t	0
AnophelesgambiaePEST	OG6100651_AGAP000982	t	OG6109487_AGAP000975	t	0
AnophelesgambiaePEST	OG6104788_AGAP000954	t	OG6107975_AGAP000943	t	0
AnophelesgambiaePEST	OG6100391_AGAP000240	h	OG6102986_AGAP000241	h	0
AnophelesgambiaePEST	OG6114034_AGAP001061	h	OG6126475_AGAP013021	t	0
AnophelesgambiaePEST	OG6107758_AGAP000332	t	OG6132683_AGAP000334	h	0
AnophelesgambiaePEST	OG6106710_AGAP000754	h	OG6126499_AGAP000755	t	0
AnophelesgambiaePEST	OG6126475_AGAP013021	h	OG6105874_AGAP001053	h	0
AnophelesgambiaePEST	OG6105865_AGAP001033	t	OG6103218_AGAP001032	h	0
AnophelesgambiaePEST	OG6103257_AGAP000623	h	OG6105117_AGAP000622	h	0
AnophelesgambiaePEST	OG6106472_AGAP000783	h	OG6120819_AGAP000779	t	0
AnophelesgambiaePEST	OG6129298_AGAP000245	h	OG6105514_AGAP000243	t	0
AnophelesgambiaePEST	OG6150892_AGAP000163	t	OG6142078_AGAP000166	h	0
AnophelesgambiaePEST	OG6104098_AGAP000124	t	OG6104434_AGAP000126	t	0
AnophelesgambiaePEST	OG6102757_AGAP000985	t	OG6108574_AGAP000984	h	0
AnophelesgambiaePEST	OG6114651_AGAP000509	t	OG6104725_AGAP000504	t	0
AnophelesgambiaePEST	OG6105324_AGAP000797	h	OG6315912_AGAP000806	t	0
AnophelesgambiaePEST	OG6107540_AGAP000190	h	OG6163200_AGAP000191	h	0
AnophelesgambiaePEST	OG6122504_AGAP000863	h	OG6106541_AGAP000864	t	0
AnophelesgambiaePEST	OG6109213_AGAP000238	t	OG6101673_AGAP000239	h	0
AnophelesgambiaePEST	OG6166633_AGAP000345	h	OG6184055_AGAP013397	h	0
AnophelesgambiaePEST	OG6104448_AGAP000412	t	OG6100220_AGAP000410	h	0
AnophelesgambiaePEST	OG6111483_AGAP000728	t	OG6136756_AGAP000726	t	0
AnophelesgambiaePEST	OG6132655_AGAP000620	t	OG6105117_AGAP000622	t	0
AnophelesgambiaePEST	OG6122582_AGAP000496	t	OG6126605_AGAP013262	h	0
AnophelesgambiaePEST	OG6102999_AGAP000663	h	OG6104033_AGAP000659	t	0
AnophelesgambiaePEST	OG6117926_AGAP000346	h	OG6129046_AGAP000347	h	0
AnophelesgambiaePEST	OG6103116_AGAP000470	t	OG6106124_AGAP000469	t	0
AnophelesgambiaePEST	OG6153341_AGAP000858	t	OG6124468_AGAP000859	t	0
AnophelesgambiaePEST	OG6102621_AGAP000843	h	OG6103519_AGAP000842	h	0
AnophelesgambiaePEST	OG6105739_AGAP000930	t	OG6106476_AGAP000932	h	0
AnophelesgambiaePEST	OG6104215_AGAP000686	h	OG6163797_AGAP000687	t	0
AnophelesgambiaePEST	OG6103806_AGAP000285	t	OG6183306_AGAP000286	t	0
AnophelesgambiaePEST	OG6103877_AGAP000235	h	OG6100782_AGAP000236	t	0
AnophelesgambiaePEST	OG6104788_AGAP000954	h	OG6109275_AGAP000955	h	0
AnophelesgambiaePEST	OG6104887_AGAP000448	t	OG6141938_AGAP013275	h	0
AnophelesgambiaePEST	OG6105199_AGAP000998	t	OG6105971_AGAP000997	t	0
AnophelesgambiaePEST	OG6104478_AGAP000763	t	OG6142484_AGAP000762	t	0
AnophelesgambiaePEST	OG6104715_AGAP000545	h	OG6101650_AGAP000544	h	0
AnophelesgambiaePEST	OG6141940_AGAP013158	t	OG6100154_AGAP000162	h	0
AnophelesgambiaePEST	OG6103257_AGAP000623	t	OG6101143_AGAP000626	h	0
AnophelesgambiaePEST	OG6113327_AGAP000375	h	OG6129057_AGAP000377	h	0
AnophelesgambiaePEST	OG6100189_AGAP000489	h	OG6109246_AGAP000488	t	0
AnophelesgambiaePEST	OG6141871_AGAP000874	t	OG6105533_AGAP000870	t	0
AnophelesgambiaePEST	OG6108569_AGAP000482	h	OG6103101_AGAP000478	t	0
AnophelesgambiaePEST	OG6104772_AGAP000567	h	OG6103982_AGAP000569	t	0
AnophelesgambiaePEST	OG6107740_AGAP000841	t	OG6163079_AGAP013101	t	0
AnophelesgambiaePEST	OG6105368_AGAP000273	t	OG6104100_AGAP000269	t	0
AnophelesgambiaePEST	OG6104030_AGAP001081	h	OG6116556_AGAP001076	t	0
AnophelesgambiaePEST	OG6109618_AGAP000896	t	OG6104189_AGAP000898	h	0
AnophelesgambiaePEST	OG6105319_AGAP000702	t	OG6101193_AGAP000700	h	0
AnophelesgambiaePEST	OG6122578_AGAP000986	t	OG6163211_AGAP000987	h	0
AnophelesgambiaePEST	OG6100878_AGAP000971	h	OG6107046_AGAP000970	h	0
AnophelesgambiaePEST	OG6150892_AGAP000163	h	OG6100154_AGAP000162	t	0
AnophelesgambiaePEST	OG6142321_AGAP001044	t	OG6103992_AGAP001043	h	0
AnophelesgambiaePEST	OG6106904_AGAP000499	h	OG6151004_AGAP000497	t	0
AnophelesgambiaePEST	OG6126654_AGAP013308	h	OG6126654_AGAP013080	t	0
AnophelesgambiaePEST	OG6104541_AGAP001038	h	OG6100896_AGAP001037	t	0
AnophelesgambiaePEST	OG6105514_AGAP000243	h	OG6103788_AGAP000242	h	0
AnophelesgambiaePEST	OG6107727_AGAP000550	t	OG6101891_AGAP000549	t	0
AnophelesgambiaePEST	OG6102303_AGAP000142	h	OG6102957_AGAP000143	h	0
AnophelesgambiaePEST	OG6100598_AGAP000887	h	OG6105334_AGAP000889	t	0
AnophelesgambiaePEST	OG6126300_AGAP000790	h	OG6124172_AGAP000788	t	0
AnophelesgambiaePEST	OG6105199_AGAP000998	h	OG6163098_AGAP013251	t	0
AnophelesgambiaePEST	OG6103747_AGAP000209	t	OG6105774_AGAP000203	t	0
AnophelesgambiaePEST	OG6124330_AGAP000460	h	OG6100528_AGAP000462	h	0
AnophelesgambiaePEST	OG6116553_AGAP000264	t	OG6104403_AGAP000262	h	0
AnophelesgambiaePEST	OG6102503_AGAP000307	t	OG6104507_AGAP000308	t	0
AnophelesgambiaePEST	OG6128920_AGAP000226	t	OG6104609_AGAP000228	h	0
AnophelesgambiaePEST	OG6105064_AGAP000808	h	OG6136523_AGAP000807	t	0
AnophelesgambiaePEST	OG6128985_AGAP013279	h	OG6122646_AGAP000123	t	0
AnophelesgambiaePEST	OG6112839_AGAP000045	t	OG6104137_AGAP000044	h	0
AnophelesgambiaePEST	OG6104079_AGAP000890	t	OG6316286_AGAP000893	h	0
AnophelesgambiaePEST	OG6103473_AGAP000070	h	OG6132709_AGAP007278	h	0
AnophelesgambiaePEST	OG6103034_AGAP029985	t	OG6105713_AGAP000063	t	0
AnophelesgambiaePEST	OG6109711_AGAP000309	h	OG6104507_AGAP000308	h	0
AnophelesgambiaePEST	OG6109207_AGAP000748	h	OG6104013_AGAP000747	h	0
AnophelesgambiaePEST	OG6101672_AGAP000832	h	OG6124339_AGAP000833	h	0
AnophelesgambiaePEST	OG6104250_AGAP000900	h	OG6100524_AGAP000901	h	0
AnophelesgambiaePEST	OG6101673_AGAP000239	t	OG6100391_AGAP000240	t	0
AnophelesgambiaePEST	OG6109443_AGAP029904	t	OG6129296_AGAP000915	t	0
AnophelesgambiaePEST	OG6142480_AGAP000875	t	OG6141871_AGAP000874	h	0
AnophelesgambiaePEST	OG6104093_AGAP000246	h	OG6129350_AGAP000247	h	0
AnophelesgambiaePEST	OG6151341_AGAP012975	t	OG6117798_AGAP000233	h	0
AnophelesgambiaePEST	OG6100679_AGAP000112	h	OG6105449_AGAP000114	h	0
AnophelesgambiaePEST	OG6109712_AGAP000430	t	OG6108101_AGAP000431	t	0
AnophelesgambiaePEST	OG6100653_AGAP000389	h	OG6132723_AGAP000388	h	0
AnophelesgambiaePEST	OG6150947_AGAP000290	h	OG6100445_AGAP000289	t	0
AnophelesgambiaePEST	OG6183803_AGAP013009	t	OG6109017_AGAP000395	h	0
AnophelesgambiaePEST	OG6101919_AGAP000188	h	OG6108171_AGAP000189	t	0
AnophelesgambiaePEST	OG6126460_AGAP000019	h	OG6115555_AGAP000021	t	0
AnophelesgambiaePEST	OG6100189_AGAP000489	t	OG6103999_AGAP000491	h	0
AnophelesgambiaePEST	OG6126401_AGAP000703	h	OG6101257_AGAP000705	h	0
AnophelesgambiaePEST	OG6105234_AGAP000684	h	OG6102627_AGAP000685	h	0
AnophelesgambiaePEST	OG6136685_AGAP013410	t	OG6132656_AGAP000592	h	0
AnophelesgambiaePEST	OG6105891_AGAP013441	h	OG6111122_AGAP000321	h	0
AnophelesgambiaePEST	OG6150740_AGAP000603	t	OG6316299_AGAP000604	t	0
AnophelesgambiaePEST	OG6142298_AGAP000785	h	OG6106472_AGAP000783	t	0
AnophelesgambiaePEST	OG6103480_AGAP000834	h	OG6122637_AGAP000840	t	0
AnophelesgambiaePEST	OG6101039_AGAP000563	h	OG6102674_AGAP000562	h	0
AnophelesgambiaePEST	OG6100923_AGAP000639	t	OG6105715_AGAP000648	t	0
AnophelesgambiaePEST	OG6104898_AGAP000939	h	OG6136534_AGAP000938	h	0
AnophelesgambiaePEST	OG6104063_AGAP000251	t	OG6101347_AGAP000255	h	0
AnophelesgambiaePEST	OG6103747_AGAP000209	h	OG6122647_AGAP000211	t	0
AnophelesgambiaePEST	OG6104562_AGAP000368	t	OG6108692_AGAP000363	t	0
AnophelesgambiaePEST	OG6106364_AGAP000407	t	OG6100220_AGAP000410	t	0
AnophelesgambiaePEST	OG6102427_AGAP029508	t	OG6102059_AGAP000053	t	0
AnophelesgambiaePEST	OG6101431_AGAP013380	h	OG6132280_AGAP000057	h	0
AnophelesgambiaePEST	OG6108499_AGAP000736	t	OG6111483_AGAP000728	h	0
AnophelesgambiaePEST	OG6124219_AGAP000629	h	OG6124219_AGAP013491	t	0
AnophelesgambiaePEST	OG6105053_AGAP000776	t	OG6105414_AGAP000778	h	0
AnophelesgambiaePEST	OG6136555_AGAP001030	h	OG6103218_AGAP001032	t	0
AnophelesgambiaePEST	OG6104802_AGAP000543	h	OG6101650_AGAP000544	t	0
AnophelesgambiaePEST	OG6124322_AGAP000884	h	OG6100598_AGAP000887	t	0
AnophelesgambiaePEST	OG6102422_AGAP000169	h	OG6142078_AGAP000166	t	0
AnophelesgambiaePEST	OG6104359_AGAP000393	h	OG6103915_AGAP000394	t	0
AnophelesgambiaePEST	OG6105349_AGAP000181	h	OG6162974_AGAP000182	h	0
AnophelesgambiaePEST	OG6107955_AGAP000432	h	OG6105997_AGAP000433	h	0
AnophelesgambiaePEST	OG6183989_AGAP028653	t	OG6101156_AGAP000179	h	0
AnophelesgambiaePEST	OG6100626_AGAP000679	t	OG6102242_AGAP000678	h	0
AnophelesgambiaePEST	OG6132724_AGAP000358	h	OG6122523_AGAP000359	h	0
AnophelesgambiaePEST	OG6107914_AGAP000868	h	OG6107739_AGAP000869	t	0
AnophelesgambiaePEST	OG6108140_AGAP013392	h	OG6109711_AGAP000309	t	0
AnophelesgambiaePEST	OG6126313_AGAP000820	h	OG6108295_AGAP000819	h	0
AnophelesgambiaePEST	OG6107930_AGAP000556	h	OG6104373_AGAP000552	t	0
AnophelesgambiaePEST	OG6124431_AGAP000786	h	OG6124172_AGAP000788	h	0
AnophelesgambiaePEST	OG6163379_AGAP000988	h	OG6163211_AGAP000987	t	0
AnophelesgambiaePEST	OG6126654_AGAP000437	h	OG6122583_AGAP000436	h	0
AnophelesgambiaePEST	OG6104802_AGAP000543	t	OG6136764_AGAP013055	t	0
AnophelesgambiaePEST	OG6104643_AGAP000076	t	OG6106611_AGAP000078	h	0
AnophelesgambiaePEST	OG6183989_AGAP028653	h	OG6106940_AGAP029604	h	0
AnophelesgambiaePEST	OG6104979_AGAP000009	h	t_0	o	0
AnophelesgambiaePEST	OG6110776_AGAP000825	t	OG6105648_AGAP000831	t	0
AnophelesgambiaePEST	OG6163447_AGAP000154	h	OG6102830_AGAP000155	t	0
AnophelesgambiaePEST	OG6104643_AGAP000076	h	OG6107399_AGAP013406	h	0
AnophelesgambiaePEST	OG6129233_AGAP000758	h	OG6107032_AGAP000757	h	0
AnophelesgambiaePEST	OG6105891_AGAP013441	t	OG6101944_AGAP000322	t	0
AnophelesgambiaePEST	OG6105629_AGAP000969	t	OG6107046_AGAP000970	t	0
AnophelesgambiaePEST	OG6109207_AGAP000748	t	OG6104190_AGAP000752	h	0
AnophelesgambiaePEST	OG6101731_AGAP000699	t	OG6101193_AGAP000700	t	0
AnophelesgambiaePEST	OG6117865_AGAP000961	h	OG6120926_AGAP000963	h	0
AnophelesgambiaePEST	OG6101938_AGAP000098	t	OG6130014_AGAP000096	h	0
AnophelesgambiaePEST	OG6101414_AGAP000477	h	OG6103101_AGAP000478	h	0
AnophelesgambiaePEST	OG6136563_AGAP029105	h	OG6136534_AGAP000938	t	0
AnophelesgambiaePEST	OG6106107_AGAP000422	h	OG6105169_AGAP000428	h	0
AnophelesgambiaePEST	OG6103955_AGAP000438	t	OG6126654_AGAP013319	t	0
AnophelesgambiaePEST	OG6103955_AGAP000438	h	OG6100957_AGAP000439	t	0
AnophelesgambiaePEST	OG6126654_AGAP013175	t	OG6126654_AGAP013080	h	0
AnophelesgambiaePEST	OG6105380_AGAP000132	h	OG6124338_AGAP000128	t	0
AnophelesgambiaePEST	OG6119485_AGAP000062	h	OG6105713_AGAP000063	h	0
AnophelesgambiaePEST	OG6108764_AGAP000463	t	OG6100528_AGAP000462	t	0
AnophelesgambiaePEST	OG6104399_AGAP001010	h	OG6163097_AGAP029477	t	0
AnophelesgambiaePEST	OG6107516_AGAP000814	h	OG6108295_AGAP000819	t	0
AnophelesgambiaePEST	OG6104033_AGAP000659	h	OG6107564_AGAP000652	t	0
AnophelesgambiaePEST	OG6104247_AGAP000452	t	OG6104247_AGAP000449	t	0
AnophelesgambiaePEST	OG6132723_AGAP000388	t	OG6100998_AGAP000387	t	0
AnophelesgambiaePEST	OG6107399_AGAP013406	t	OG6117820_AGAP013356	h	0
AnophelesgambiaePEST	OG6106124_AGAP000469	h	OG6108764_AGAP000463	h	0
AnophelesgambiaePEST	OG6103598_AGAP000516	h	OG6103598_AGAP000515	t	0
AnophelesgambiaePEST	OG6136605_AGAP029631	t	OG6142255_AGAP000744	h	0
AnophelesgambiaePEST	OG6129035_AGAP000570	h	OG6163783_AGAP013413	t	0
AnophelesgambiaePEST	OG6103652_AGAP001035	t	OG6100896_AGAP001037	h	0
AnophelesgambiaePEST	OG6129000_AGAP000340	h	OG6107244_AGAP000338	h	0
AnophelesgambiaePEST	OG6105304_AGAP000903	t	OG6100524_AGAP000901	t	0
AnophelesgambiaePEST	OG6104329_AGAP000139	t	OG6102882_AGAP000136	h	0
AnophelesgambiaePEST	OG6104541_AGAP001038	t	OG6136375_AGAP001040	h	0
AnophelesgambiaePEST	OG6100435_AGAP000300	t	OG6121038_AGAP000303	h	0
AnophelesgambiaePEST	OG6124219_AGAP000629	t	OG6102317_AGAP000634	h	0
AnophelesgambiaePEST	OG6126445_AGAP000718	t	OG6129118_AGAP000717	t	0
AnophelesgambiaePEST	OG6183803_AGAP013009	h	OG6103915_AGAP000394	h	0
AnophelesgambiaePEST	OG6162667_AGAP000690	t	OG6315797_AGAP013028	h	0
AnophelesgambiaePEST	OG6124421_AGAP000446	t	OG6107098_AGAP000445	t	0
AnophelesgambiaePEST	OG6104478_AGAP000763	h	OG6108585_AGAP000765	h	0
AnophelesgambiaePEST	OG6108569_AGAP000482	t	OG6105362_AGAP000483	t	0
AnophelesgambiaePEST	OG6107930_AGAP000556	t	OG6106460_AGAP000560	t	0
AnophelesgambiaePEST	OG6104432_AGAP000199	t	OG6105774_AGAP000203	h	0
node2	OG6103116_93	h	OG6103955_113	t	0
node2	OG6106249_224	h	OG6163747_499	h	0
node2	OG6186994_513	t	OG6316299_522	h	0
node2	OG6102794_82	h	OG6104306_146	t	0
node2	OG6109218_296	t	OG6136691_445	t	0
node2	OG6107758_265	t	OG6105450_200	t	0
node2	OG6103982_115	t	OG6104772_171	h	0
node2	OG6103598_104	t	OG6106917_243	t	0
node2	OG6136685_444	h	OG6100894_19	h	0
node2	OG6107098_249	t	OG6124421_376	t	0
node2	OG6107740_264	t	OG6106124_220	t	0
node2	OG6102852_84	h	OG6142298_462	h	0
node2	OG6129350_421	h	OG6104093_130	h	0
node2	OG6102617_73	h	OG6104023_124	t	0
node2	OG6124339_374	h	OG6101672_49	h	0
node2	OG6120961_351	t	OG6124338_373	h	0
node2	OG6163200_491	t	OG6104887_176	h	0
node2	OG6104310_147	t	OG6132683_432	t	0
node2	OG6163447_495	t	OG6103099_92	t	0
node2	OG6316406_525	h	OG6106616_239	h	0
node2	OG6109243_298	h	OG6105362_193	h	0
node2	OG6122624_360	h	OG6104021_123	h	0
node2	OG6114783_329	h	OG6124450_379	h	0
node2	OG6107758_265	h	OG6120817_346	t	0
node2	OG6106132_221	t	OG6105414_197	h	0
node2	OG6129057_413	t	OG6107727_262	t	0
node2	OG6104023_124	h	OG6153341_482	h	0
node2	OG6104071_128	h	OG6103965_114	h	0
node2	OG6105117_184	t	OG6104480_157	h	0
node2	OG6120819_347	t	OG6104788_172	t	0
node2	OG6183365_505	t	OG6129238_418	h	0
node2	OG6116713_335	h	OG6117846_341	h	0
node2	OG6105368_195	t	OG6122646_362	t	0
node2	OG6104033_126	h	OG6r15102977_526	h	0
node2	OG6136563_442	h	OG6136534_440	t	0
node2	OG6117798_338	h	OG6151341_481	t	0
node2	OG6101347_35	t	OG6163200_491	h	0
node2	OG6104725_170	t	OG6107572_260	h	0
node2	OG6105713_209	h	OG6119485_345	h	0
node2	OG6105449_199	h	OG6100679_16	h	0
node2	OG6106541_233	t	OG6104541_162	t	0
node2	OG6104247_144	h	OG6163540_496	h	0
node2	OG6107540_258	t	OG6102235_63	h	0
node2	OG6108295_279	t	OG6109176_292	h	0
node2	OG6105117_184	h	OG6103257_95	h	0
node2	OG6142480_465	t	OG6141871_455	h	0
node2	OG6105715_210	h	OG6104216_143	h	0
node2	OG6100782_17	h	OG6109213_295	h	0
node2	OG6150947_473	t	OG6105891_216	t	0
node2	OG6111122_314	h	OG6151102_476	t	0
node2	OG6126375_387	h	OG6107023_245	t	0
node2	OG6124423_377	t	OG6111046_312	h	0
node2	OG6126475_395	t	OG6184039_511	t	0
node2	OG6113327_325	t	OG6102019_59	t	0
node2	OG6101766_54	h	OG6113402_326	t	0
node2	OG6132482_426	t	OG6126618_404	t	0
node2	OG6126401_388	h	OG6126402_389	t	0
node2	OG6105199_186	h	OG6163098_489	t	0
node2	OG6104190_140	h	OG6103264_97	h	0
node2	OG6104098_131	h	OG6102674_80	t	0
node2	OG6101731_52	h	OG6101731_53	h	0
node2	OG6105363_194	t	OG6106249_224	t	0
node2	OG6111864_316	h	OG6117865_342	t	0
node2	OG6104399_151	t	OG6102627_77	t	0
node2	OG6126602_401	h	OG6109487_302	h	0
node2	OG6107540_259	h	OG6107540_257	t	0
node2	OG6104017_122	h	OG6108589_286	h	0
node2	OG6107516_256	h	OG6122646_362	h	0
node2	OG6106742_241	t	OG6107716_261	h	0
node2	OG6107930_270	h	OG6150892_471	h	0
node2	OG6136685_444	t	OG6132656_430	h	0
node2	OG6103812_110	h	OG6110776_311	h	0
node2	OG6100679_16	t	OG6110740_309	t	0
node2	OG6101891_55	t	OG6107244_250	h	0
node2	OG6132280_424	h	OG6101431_39	h	0
node2	OG6106460_229	t	OG6126551_398	h	0
node2	OG6129296_419	h	OG6103663_106	h	0
node2	OG6111120_313	h	OG6119485_345	t	0
node2	OG6105874_215	t	OG6105044_180	t	0
node2	OG6102986_89	t	OG6103788_108	t	0
node2	OG6108101_276	t	OG6109712_306	t	0
node2	OG6100923_22	h	OG6117759_337	t	0
node2	OG6122578_358	t	OG6163211_492	h	0
node2	OG6151074_475	h	OG6129000_411	t	0
node2	OG6124185_367	t	OG6187221_514	h	0
node2	OG6126475_395	h	OG6163597_497	h	0
node2	OG6126654_406	h	OG6103955_113	h	0
node2	OG6151243_480	t	OG6102317_66	t	0
node2	OG6101193_32	h	OG6105319_189	t	0
node2	OG6162964_484	h	OG6103034_91	h	0
node2	OG6132724_436	t	OG6117755_336	t	0
node2	OG6115555_330	h	OG6104460_155	t	0
node2	OG6106561_235	h	OG6315797_516	h	0
node2	OG6136534_440	h	OG6109443_301	h	0
node2	OG6128919_409	t	t_527	o	0
node2	OG6109218_296	h	OG6126439_391	h	0
node2	OG6105363_194	h	OG6105564_205	t	0
node2	OG6129193_416	h	OG6163379_493	t	0
node2	OG6104609_167	t	OG6104609_165	h	0
node2	OG6107914_268	t	OG6126445_392	h	0
node2	OG6150675_467	t	OG6105997_218	t	0
node2	OG6162974_485	h	OG6105349_192	h	0
node2	OG6124179_366	h	t_528	o	0
node2	OG6100653_14	t	OG6101169_31	t	0
node2	OG6105431_198	t	OG6100894_19	t	0
node2	OG6315967_520	h	OG6126587_400	t	0
node2	OG6100592_11	h	OG6122504_353	t	0
node2	OG6316334_523	t	OG6132280_424	t	0
node2	OG6136563_442	t	OG6129046_412	t	0
node2	OG6105713_209	t	OG6104147_135	t	0
node2	OG6107975_273	t	OG6105040_179	t	0
node2	OG6103992_118	h	OG6108781_289	h	0
node2	OG6104609_165	t	OG6315972_521	t	0
node2	OG6136417_437	t	OG6103504_102	t	0
node2	OG6101684_51	t	OG6103915_112	t	0
node2	OG6129298_420	t	OG6119325_344	t	0
node2	OG6122692_364	t	OG6126269_384	t	0
node2	OG6102942_87	h	OG6107969_272	t	0
node2	OG6104247_144	t	OG6141938_457	t	0
node2	OG6122647_363	t	OG6103747_107	h	0
node2	OG6106561_234	h	OG6151144_478	h	0
node2	OG6105040_179	h	OG6105527_202	h	0
node2	OG6129118_415	t	OG6126445_392	t	0
node2	OG6163044_486	h	OG6126529_397	h	0
node2	OG6150740_468	h	OG6102384_67	t	0
node2	OG6120953_350	t	OG6116556_332	h	0
node2	OG6124464_381	t	OG6102235_63	t	0
node2	OG6101944_58	h	OG6150947_473	h	0
node2	OG6100592_11	t	OG6122637_361	t	0
node2	OG6103986_117	h	OG6103986_116	t	0
node2	OG6106742_241	h	OG6122583_359	t	0
node2	OG6102617_73	t	OG6107917_269	h	0
node2	OG6117820_340	t	OG6117820_339	h	0
node2	OG6105449_199	t	OG6100189_1	h	0
node2	OG6129057_413	h	OG6126460_393	t	0
node2	OG6121038_352	h	OG6100435_7	t	0
node2	OG6183607_507	h	OG6126618_404	h	0
node2	OG6104478_156	h	OG6108585_284	h	0
node2	OG6103358_99	t	OG6136537_441	h	0
node2	OG6101047_28	t	OG6105083_183	t	0
node2	OG6105334_191	t	OG6126499_396	t	0
node2	OG6124172_365	h	OG6128985_410	t	0
node2	OG6183607_507	t	OG6163646_498	h	0
node2	OG6163646_498	t	OG6315967_520	t	0
node2	OG6122518_354	h	OG6109246_299	t	0
node2	OG6106474_231	t	OG6126602_401	t	0
node2	OG6108692_287	t	OG6132724_436	h	0
node2	OG6100154_0	h	OG6137881_453	h	0
node2	OG6122647_363	h	OG6103261_96	h	0
node2	OG6163079_487	h	OG6100154_0	t	0
node2	OG6105533_203	t	OG6129000_411	h	0
node2	OG6105368_195	h	OG6107931_271	h	0
node2	OG6101156_30	t	OG6101413_36	t	0
node2	OG6150742_469	t	OG6102882_85	t	0
node2	OG6100515_9	t	OG6104071_128	t	0
node2	OG6111930_317	h	OG6108585_284	t	0
node2	OG6107917_269	t	OG6105564_205	h	0
node2	OG6100598_12	t	OG6100524_10	t	0
node2	OG6104480_157	t	OG6105044_180	h	0
node2	OG6166633_503	t	OG6124185_367	h	0
node2	OG6108096_275	h	OG6109618_303	h	0
node2	OG6101143_29	t	OG6102133_61	t	0
node2	OG6150894_472	h	OG6104898_177	t	0
node2	OG6105219_187	t	OG6132683_432	h	0
node2	OG6102503_71	h	OG6126604_402	h	0
node2	OG6106561_234	t	OG6109443_301	t	0
node2	OG6116618_334	h	OG6102836_83	h	0
node2	OG6105514_201	t	OG6102557_72	h	0
node2	OG6109902_307	h	OG6104460_155	h	0
node2	OG6126300_385	t	OG6108144_278	h	0
node2	OG6136695_446	t	OG6132657_431	t	0
node2	OG6101891_55	h	OG6104562_163	t	0
node2	OG6108499_281	h	OG6126667_408	h	0
node2	OG6126471_394	h	OG6316345_524	h	0
node2	OG6122637_361	h	OG6104306_146	h	0
node2	OG6124484_383	t	OG6163821_502	t	0
node2	OG6120819_347	h	OG6105414_197	t	0
node2	OG6106561_235	t	OG6163797_501	h	0
node2	OG6107975_273	h	OG6101045_27	h	0
node2	OG6106472_230	h	OG6142078_460	t	0
node2	OG6109711_305	t	OG6101497_42	t	0
node2	OG6107978_274	t	OG6100923_23	h	0
node2	OG6105865_214	h	OG6103218_94	h	0
node2	OG6100338_5	t	OG6107907_267	h	0
node2	OG6107540_258	h	OG6107540_259	t	0
node2	OG6132655_429	t	OG6107716_261	t	0
node2	OG6108569_282	h	OG6103986_116	h	0
node2	OG6104100_132	h	OG6116553_331	h	0
node2	OG6163540_496	t	OG6124421_376	h	0
node2	OG6141943_459	t	OG6122523_355	t	0
node2	OG6102621_74	h	OG6103519_103	h	0
node2	OG6117798_338	t	OG6109177_293	h	0
node2	OG6105064_182	h	OG6136523_439	t	0
node2	OG6104212_141	h	OG6105739_211	h	0
node2	OG6105334_191	h	OG6104079_129	h	0
node2	OG6183306_504	t	OG6104188_138	t	0
node2	OG6101603_46	t	OG6105450_200	h	0
node2	OG6102427_69	t	OG6102059_60	t	0
node2	OG6316406_525	t	OG6130014_422	h	0
node2	OG6107391_252	t	OG6103806_109	t	0
node2	OG6126605_403	t	OG6132656_430	t	0
node2	OG6163211_492	t	OG6163379_493	h	0
node2	OG6100896_20	t	OG6101414_37	t	0
node2	OG6104802_173	h	OG6101650_48	t	0
node2	OG6129238_418	t	OG6151144_478	t	0
node2	OG6104030_125	h	OG6107540_257	h	0
node2	OG6109177_293	t	OG6103877_111	t	0
node2	OG6124219_369	t	OG6102317_66	h	0
node2	OG6150846_470	h	OG6101169_31	h	0
node2	OG6104772_171	t	OG6107907_267	t	0
node2	OG6109676_304	h	OG6109487_302	t	0
node2	OG6100653_14	h	OG6132723_435	h	0
node2	OG6109233_297	h	OG6124423_377	h	0
node2	OG6109233_297	t	OG6109017_291	t	0
node2	OG6315421_515	t	OG6124484_383	h	0
node2	OG6117755_336	h	OG6122523_355	h	0
node2	OG6104643_168	t	OG6106611_238	h	0
node2	OG6104879_175	t	OG6315947_519	t	0
node2	OG6151237_479	h	OG6104434_153	h	0
node2	OG6101502_43	t	OG6151102_476	h	0
node2	OG6132709_433	t	OG6103034_91	t	0
node2	OG6102303_65	t	OG6124383_375	t	0
node2	OG6101604_47	t	OG6101731_53	t	0
node2	OG6104359_149	h	OG6101684_51	h	0
