gene_id	family
AnophelesgambiaePEST|AGAP013547	OG6315588
AnophelesfunestusFUMOZ|AFUN006680	OG6315590
AnophelesgambiaePEST|AGAP013495	OG6315590
AnophelesfunestusFUMOZ|AFUN011922	OG6315594
AnophelesgambiaePEST|AGAP000559	OG6315594
AnophelesgambiaePEST|AGAP000111	OG6315642
AnophelesfunestusFUMOZ|AFUN020561	OG6315695
AnophelesalbimanusSTECLA|AALB006640	OG6315700
AnophelesatroparvusEBRO|AATE006222	OG6315700
AnophelesatroparvusEBRO|AATE020360	OG6315706
AnophelesgambiaePEST|AGAP000293	OG6315706
AnophelesgambiaePEST|AGAP000777	OG6315712
AnophelesfunestusFUMOZ|AFUN006234	OG6315737
AnophelesgambiaePEST|AGAP013289	OG6315737
AnophelesatroparvusEBRO|AATE007135	OG6315754
AnophelesfunestusFUMOZ|AFUN019806	OG6315790
AnophelesfunestusFUMOZ|AFUN008088	OG6315790
AnophelesgambiaePEST|AGAP001014	OG6315790
AnophelesalbimanusSTECLA|AALB006946	OG6315797
AnophelesatroparvusEBRO|AATE016515	OG6315797
AnophelesfunestusFUMOZ|AFUN022293	OG6315797
AnophelesgambiaePEST|AGAP013028	OG6315797
AnophelesatroparvusEBRO|AATE009973	OG6315804
AnophelesgambiaePEST|AGAP013000	OG6315810
AnophelesgambiaePEST|AGAP029435	OG6315831
AnophelesgambiaePEST|AGAP013474	OG6315845
AnophelesgambiaePEST|AGAP000080	OG6315852
AnophelesalbimanusSTECLA|AALB006455	OG6315872
AnophelesatroparvusEBRO|AATE005699	OG6315872
AnophelesfunestusFUMOZ|AFUN002849	OG6315872
AnophelesgambiaePEST|AGAP000528	OG6315872
AnophelesalbimanusSTECLA|AALB006854	OG6315912
AnophelesatroparvusEBRO|AATE014005	OG6315912
AnophelesfunestusFUMOZ|AFUN006219	OG6315912
AnophelesgambiaePEST|AGAP000806	OG6315912
AnophelesgambiaePEST|AGAP000689	OG6315916
AnophelesalbimanusSTECLA|AALB006368	OG6315947
AnophelesatroparvusEBRO|AATE002145	OG6315947
AnophelesfunestusFUMOZ|AFUN000269	OG6315947
AnophelesgambiaePEST|AGAP000357	OG6315947
AnophelesgambiaePEST|AGAP000944	OG6315958
AnophelesgambiaePEST|AGAP000206	OG6315962
AnophelesalbimanusSTECLA|AALB006749	OG6315967
AnophelesatroparvusEBRO|AATE009223	OG6315967
AnophelesfunestusFUMOZ|AFUN010164	OG6315967
AnophelesgambiaePEST|AGAP029660	OG6315967
AnophelesalbimanusSTECLA|AALB006506	OG6315972
AnophelesatroparvusEBRO|AATE016954	OG6315972
AnophelesfunestusFUMOZ|AFUN003900	OG6315972
AnophelesgambiaePEST|AGAP000230	OG6315972
AnophelesatroparvusEBRO|AATE009709	OG6315986
AnophelesalbimanusSTECLA|AALB014587	OG6316010
AnophelesfunestusFUMOZ|AFUN020938	OG6316012
AnophelesgambiaePEST|AGAP000366	OG6316012
AnophelesatroparvusEBRO|AATE000649	OG6316013
AnophelesatroparvusEBRO|AATE007080	OG6316013
AnophelesgambiaePEST|AGAP000495	OG6316020
AnophelesatroparvusEBRO|AATE009364	OG6316028
AnophelesgambiaePEST|AGAP029669	OG6316043
AnophelesgambiaePEST|AGAP000287	OG6316056
AnophelesgambiaePEST|AGAP013205	OG6316117
AnophelesgambiaePEST|AGAP012956	OG6316124
AnophelesfunestusFUMOZ|AFUN011924	OG6316136
AnophelesgambiaePEST|AGAP000588	OG6316136
AnophelesfunestusFUMOZ|AFUN008417	OG6316160
AnophelesgambiaePEST|AGAP000349	OG6316160
AnophelesfunestusFUMOZ|AFUN007331	OG6316170
AnophelesgambiaePEST|AGAP028590	OG6316170
AnophelesgambiaePEST|AGAP000105	OG6316184
AnophelesgambiaePEST|AGAP000809	OG6316187
AnophelesfunestusFUMOZ|AFUN020488	OG6316203
AnophelesgambiaePEST|AGAP000743	OG6316203
AnophelesgambiaePEST|AGAP000296	OG6316240
AnophelesgambiaePEST|AGAP001013	OG6316244
AnophelesgambiaePEST|AGAP000202	OG6316251
AnophelesgambiaePEST|AGAP029436	OG6316276
AnophelesatroparvusEBRO|AATE011314	OG6316286
AnophelesfunestusFUMOZ|AFUN002259	OG6316286
AnophelesgambiaePEST|AGAP000893	OG6316286
AnophelesgambiaePEST|AGAP000216	OG6316295
AnophelesalbimanusSTECLA|AALB006531	OG6316299
AnophelesatroparvusEBRO|AATE014810	OG6316299
AnophelesfunestusFUMOZ|AFUN004704	OG6316299
AnophelesgambiaePEST|AGAP000604	OG6316299
AnophelesatroparvusEBRO|AATE005816	OG6316316
AnophelesfunestusFUMOZ|AFUN006835	OG6316316
AnophelesgambiaePEST|AGAP000636	OG6316316
AnophelesgambiaePEST|AGAP000647	OG6316331
AnophelesatroparvusEBRO|AATE018827	OG6316332
AnophelesfunestusFUMOZ|AFUN016174	OG6316332
AnophelesgambiaePEST|AGAP000279	OG6316332
AnophelesalbimanusSTECLA|AALB006341	OG6316334
AnophelesfunestusFUMOZ|AFUN005747	OG6316334
AnophelesgambiaePEST|AGAP000382	OG6316334
AnophelesalbimanusSTECLA|AALB006447	OG6316345
AnophelesatroparvusEBRO|AATE003261	OG6316345
AnophelesfunestusFUMOZ|AFUN000210	OG6316345
AnophelesgambiaePEST|AGAP000016	OG6316345
AnophelesgambiaePEST|AGAP013512	OG6316348
AnophelesgambiaePEST|AGAP000772	OG6316376
AnophelesalbimanusSTECLA|AALB006615	OG6316406
AnophelesfunestusFUMOZ|AFUN014205	OG6316406
AnophelesgambiaePEST|AGAP000093	OG6316406
AnophelesatroparvusEBRO|AATE005380	OG6316440
AnophelesfunestusFUMOZ|AFUN006898	OG6316440
AnophelesgambiaePEST|AGAP000401	OG6316440
AnophelesatroparvusEBRO|AATE000575	OG6322354
AnophelesalbimanusSTECLA|AALB006443	OG6332070
AnophelesfunestusFUMOZ|AFUN014027	OG6352015
AnophelesfunestusFUMOZ|AFUN006999	OG6361454
AnophelesalbimanusSTECLA|AALB006846	OG6386219
AnophelesatroparvusEBRO|AATE002004	OG6386219
AnophelesatroparvusEBRO|AATE002537	OG6427244
AnophelesalbimanusSTECLA|AALB006356	OG6427558
AnophelesatroparvusEBRO|AATE017321	OG6427661
AnophelesfunestusFUMOZ|AFUN011469	OG6427661
AnophelesgambiaePEST|AGAP029891	OG6427661
AnophelesalbimanusSTECLA|AALB006340	OG6427668
AnophelesatroparvusEBRO|AATE019857	OG6438078
AnophelesfunestusFUMOZ|AFUN020795	OG6479302
AnophelesatroparvusEBRO|AATE017606	OG6582056
AnophelesalbimanusSTECLA|AALB015834	OG6582516
AnophelesatroparvusEBRO|AATE003301	OG6582613
AnophelesalbimanusSTECLA|AALB007730	OG6582811
AnophelesatroparvusEBRO|AATE012116	OG6583467
AnophelesatroparvusEBRO|AATE005475	OG6583566
AnophelesalbimanusSTECLA|AALB006644	OG6583589
AnophelesalbimanusSTECLA|AALB006501	OG6583610
AnophelesalbimanusSTECLA|AALB006599	OG6584386
AnophelesatroparvusEBRO|AATE002907	OG6584883
AnophelesalbimanusSTECLA|AALB006267	OG6r17100874
AnophelesalbimanusSTECLA|AALB007756	OG6r17102472
AnophelesatroparvusEBRO|AATE003631	OG6r17102472
AnophelesfunestusFUMOZ|AFUN010421	OG6r17102472
AnophelesatroparvusEBRO|AATE005454	OG6r17102788
AnophelesatroparvusEBRO|AATE013786	OG6r17104052
AnophelesgambiaePEST|AGAP029966	OG6r17104092
AnophelesatroparvusEBRO|AATE011866	OG6r17106259
AnophelesatroparvusEBRO|AATE010749	OG6r17108348
AnophelesatroparvusEBRO|AATE018003	OG6r17108356
AnophelesalbimanusSTECLA|AALB006464	OG6r17109679
AnophelesatroparvusEBRO|AATE016017	OG6r17109679
AnophelesalbimanusSTECLA|AALB014624	OG6r17109682
AnophelesatroparvusEBRO|AATE015616	OG6r17109682
AnophelesgambiaePEST|AGAP029965	OG6r17109738
AnophelesatroparvusEBRO|AATE009737	OG6r17109753
AnophelesatroparvusEBRO|AATE005559	OG6r17111431
AnophelesatroparvusEBRO|AATE001473	OG6r17111448
AnophelesatroparvusEBRO|AATE005956	OG6r17111450
AnophelesatroparvusEBRO|AATE006964	OG6r17111451
AnophelesfunestusFUMOZ|AFUN006904	OG6r17111644
AnophelesalbimanusSTECLA|AALB006298	OG6r17113867
AnophelesalbimanusSTECLA|AALB006871	OG6r17113868
AnophelesatroparvusEBRO|AATE002754	OG6r17113938
AnophelesatroparvusEBRO|AATE000674	OG6r17113952
AnophelesatroparvusEBRO|AATE004174	OG6r17113957
AnophelesatroparvusEBRO|AATE016014	OG6r17113972
AnophelesatroparvusEBRO|AATE020274	OG6r17113976
AnophelesgambiaePEST|AGAP029889	OG6r17114147
AnophelesalbimanusSTECLA|AALB006394	OG6r17117347
AnophelesalbimanusSTECLA|AALB006403	OG6r17117348
AnophelesalbimanusSTECLA|AALB006660	OG6r17117349
AnophelesalbimanusSTECLA|AALB006907	OG6r17117350
AnophelesalbimanusSTECLA|AALB007677	OG6r17117352
AnophelesalbimanusSTECLA|AALB014362	OG6r17117355
AnophelesatroparvusEBRO|AATE004557	OG6r17117475
AnophelesatroparvusEBRO|AATE005584	OG6r17117477
AnophelesatroparvusEBRO|AATE011168	OG6r17117486
AnophelesatroparvusEBRO|AATE011491	OG6r17117489
AnophelesatroparvusEBRO|AATE014621	OG6r17117491
AnophelesfunestusFUMOZ|AFUN014028	OG6r17117825
AnophelesalbimanusSTECLA|AALB014697	OG6r17122891
AnophelesatroparvusEBRO|AATE014708	OG6r17123057
AnophelesatroparvusEBRO|AATE001647	OG6r17123075
AnophelesatroparvusEBRO|AATE004452	OG6r17123092
AnophelesatroparvusEBRO|AATE006682	OG6r17123101
AnophelesatroparvusEBRO|AATE013886	OG6r17123140
AnophelesfunestusFUMOZ|AFUN010407	OG6r17123788
AnophelesalbimanusSTECLA|AALB006328	OG6r17132816
AnophelesalbimanusSTECLA|AALB006486	OG6r17132817
AnophelesalbimanusSTECLA|AALB007732	OG6r17132819
AnophelesgambiaePEST|AGAP029886	OG6r17133273
AnophelesgambiaePEST|AGAP029887	OG6r17133280
AnophelesgambiaePEST|AGAP029883	OG6r17133293
AnophelesatroparvusEBRO|AATE000843	OG6r17133314
AnophelesatroparvusEBRO|AATE001921	OG6r17133321
AnophelesatroparvusEBRO|AATE003646	OG6r17133337
AnophelesatroparvusEBRO|AATE004133	OG6r17133344
AnophelesatroparvusEBRO|AATE005385	OG6r17133351
AnophelesatroparvusEBRO|AATE007584	OG6r17133364
AnophelesatroparvusEBRO|AATE007947	OG6r17133365
AnophelesatroparvusEBRO|AATE008409	OG6r17133367
AnophelesatroparvusEBRO|AATE015446	OG6r17133424
AnophelesatroparvusEBRO|AATE017351	OG6r17133442
AnophelesatroparvusEBRO|AATE017618	OG6r17133447
AnophelesatroparvusEBRO|AATE017992	OG6r17133450
AnophelesatroparvusEBRO|AATE018177	OG6r17133451
AnophelesatroparvusEBRO|AATE018390	OG6r17133454
AnophelesatroparvusEBRO|AATE019618	OG6r17133461
AnophelesfunestusFUMOZ|AFUN007286	OG6r17134778
AnophelesalbimanusSTECLA|AALB006504	OG6r17152019
AnophelesalbimanusSTECLA|AALB006512	OG6r17152020
AnophelesalbimanusSTECLA|AALB006797	OG6r17152021
AnophelesalbimanusSTECLA|AALB006952	OG6r17152022
AnophelesalbimanusSTECLA|AALB014568	OG6r17152038
AnophelesalbimanusSTECLA|AALB014886	OG6r17152044
AnophelesgambiaePEST|AGAP029892	OG6r17152587
AnophelesatroparvusEBRO|AATE000820	OG6r17152629
AnophelesatroparvusEBRO|AATE001727	OG6r17152642
AnophelesatroparvusEBRO|AATE001928	OG6r17152645
AnophelesatroparvusEBRO|AATE012034	OG6r17152645
AnophelesatroparvusEBRO|AATE004409	OG6r17152684
AnophelesatroparvusEBRO|AATE004724	OG6r17152692
AnophelesatroparvusEBRO|AATE007183	OG6r17152734
AnophelesatroparvusEBRO|AATE008539	OG6r17152749
AnophelesatroparvusEBRO|AATE009124	OG6r17152764
AnophelesatroparvusEBRO|AATE009964	OG6r17152773
AnophelesatroparvusEBRO|AATE010585	OG6r17152783
AnophelesatroparvusEBRO|AATE010952	OG6r17152790
AnophelesatroparvusEBRO|AATE015862	OG6r17152802
AnophelesatroparvusEBRO|AATE012794	OG6r17152816
AnophelesatroparvusEBRO|AATE013089	OG6r17152820
AnophelesatroparvusEBRO|AATE013100	OG6r17152822
AnophelesatroparvusEBRO|AATE013122	OG6r17152824
AnophelesatroparvusEBRO|AATE013223	OG6r17152826
AnophelesatroparvusEBRO|AATE013691	OG6r17152830
AnophelesatroparvusEBRO|AATE013716	OG6r17152832
AnophelesatroparvusEBRO|AATE014415	OG6r17152841
AnophelesatroparvusEBRO|AATE014836	OG6r17152845
AnophelesatroparvusEBRO|AATE015468	OG6r17152852
AnophelesatroparvusEBRO|AATE017945	OG6r17152887
AnophelesatroparvusEBRO|AATE018142	OG6r17152891
AnophelesatroparvusEBRO|AATE019515	OG6r17152920
AnophelesatroparvusEBRO|AATE020975	OG6r17152944
AnophelesfunestusFUMOZ|AFUN014738	OG6r17156662
AnophelesfunestusFUMOZ|AFUN004690	OG6r17156676
AnophelesfunestusFUMOZ|AFUN002120	OG6r17156677
AnophelesfunestusFUMOZ|AFUN019819	OG6r17156678
AnophelesalbimanusSTECLA|AALB006745	OG6r17210281
AnophelesalbimanusSTECLA|AALB014606	OG6r17210287
AnophelesalbimanusSTECLA|AALB006612	OG6r17210306
AnophelesalbimanusSTECLA|AALB014594	OG6r17210315
AnophelesalbimanusSTECLA|AALB014588	OG6r17210318
AnophelesalbimanusSTECLA|AALB014885	OG6r17210325
AnophelesalbimanusSTECLA|AALB014700	OG6r17210327
AnophelesalbimanusSTECLA|AALB014576	OG6r17210328
AnophelesalbimanusSTECLA|AALB006763	OG6r17210334
AnophelesalbimanusSTECLA|AALB014698	OG6r17210352
AnophelesalbimanusSTECLA|AALB014585	OG6r17210372
AnophelesalbimanusSTECLA|AALB014600	OG6r17210382
AnophelesalbimanusSTECLA|AALB007651	OG6r17210386
AnophelesalbimanusSTECLA|AALB014701	OG6r17210413
AnophelesalbimanusSTECLA|AALB014596	OG6r17210434
AnophelesalbimanusSTECLA|AALB014583	OG6r17210435
AnophelesalbimanusSTECLA|AALB007694	OG6r17210443
AnophelesalbimanusSTECLA|AALB006548	OG6r17210446
AnophelesalbimanusSTECLA|AALB014571	OG6r17210451
AnophelesalbimanusSTECLA|AALB014574	OG6r17210458
AnophelesalbimanusSTECLA|AALB006814	OG6r17210460
AnophelesalbimanusSTECLA|AALB006296	OG6r17210478
AnophelesalbimanusSTECLA|AALB006609	OG6r17210489
AnophelesalbimanusSTECLA|AALB014564	OG6r17210490
AnophelesalbimanusSTECLA|AALB014708	OG6r17210499
AnophelesalbimanusSTECLA|AALB014561	OG6r17210501
AnophelesalbimanusSTECLA|AALB014603	OG6r17210510
AnophelesalbimanusSTECLA|AALB014609	OG6r17210514
AnophelesalbimanusSTECLA|AALB014597	OG6r17210520
AnophelesalbimanusSTECLA|AALB007683	OG6r17210528
AnophelesalbimanusSTECLA|AALB003322	OG6r17210536
AnophelesalbimanusSTECLA|AALB014613	OG6r17210573
AnophelesalbimanusSTECLA|AALB014582	OG6r17210601
AnophelesalbimanusSTECLA|AALB014706	OG6r17210612
AnophelesalbimanusSTECLA|AALB014566	OG6r17210613
AnophelesalbimanusSTECLA|AALB014616	OG6r17210619
AnophelesalbimanusSTECLA|AALB014589	OG6r17210620
AnophelesalbimanusSTECLA|AALB007693	OG6r17210624
AnophelesalbimanusSTECLA|AALB014328	OG6r17210633
AnophelesalbimanusSTECLA|AALB014696	OG6r17210647
AnophelesalbimanusSTECLA|AALB006748	OG6r17210649
AnophelesalbimanusSTECLA|AALB014590	OG6r17210662
AnophelesalbimanusSTECLA|AALB006869	OG6r17210665
AnophelesalbimanusSTECLA|AALB014611	OG6r17210677
AnophelesalbimanusSTECLA|AALB007649	OG6r17210688
AnophelesalbimanusSTECLA|AALB014602	OG6r17210702
AnophelesalbimanusSTECLA|AALB014580	OG6r17210703
AnophelesalbimanusSTECLA|AALB014712	OG6r17210712
AnophelesalbimanusSTECLA|AALB006733	OG6r17210725
AnophelesalbimanusSTECLA|AALB007744	OG6r17210727
AnophelesalbimanusSTECLA|AALB014573	OG6r17210738
AnophelesalbimanusSTECLA|AALB006509	OG6r17210739
AnophelesalbimanusSTECLA|AALB014593	OG6r17210750
AnophelesalbimanusSTECLA|AALB014610	OG6r17210767
AnophelesalbimanusSTECLA|AALB014626	OG6r17210773
AnophelesalbimanusSTECLA|AALB014363	OG6r17210781
AnophelesalbimanusSTECLA|AALB014702	OG6r17210801
AnophelesalbimanusSTECLA|AALB014709	OG6r17210803
AnophelesalbimanusSTECLA|AALB014325	OG6r17210807
AnophelesalbimanusSTECLA|AALB014567	OG6r17210815
AnophelesalbimanusSTECLA|AALB014695	OG6r17210817
AnophelesalbimanusSTECLA|AALB014699	OG6r17210839
AnophelesalbimanusSTECLA|AALB014586	OG6r17210855
AnophelesalbimanusSTECLA|AALB014361	OG6r17210875
AnophelesalbimanusSTECLA|AALB006732	OG6r17210880
AnophelesalbimanusSTECLA|AALB006739	OG6r17210888
AnophelesalbimanusSTECLA|AALB006275	OG6r17210892
AnophelesalbimanusSTECLA|AALB014605	OG6r17210898
AnophelesalbimanusSTECLA|AALB006804	OG6r17210901
AnophelesalbimanusSTECLA|AALB006760	OG6r17210912
AnophelesalbimanusSTECLA|AALB014888	OG6r17210920
AnophelesalbimanusSTECLA|AALB003335	OG6r17210924
AnophelesalbimanusSTECLA|AALB014569	OG6r17210925
AnophelesalbimanusSTECLA|AALB014595	OG6r17210930
AnophelesalbimanusSTECLA|AALB006951	OG6r17210941
AnophelesalbimanusSTECLA|AALB014584	OG6r17210949
AnophelesalbimanusSTECLA|AALB014614	OG6r17210963
AnophelesalbimanusSTECLA|AALB014604	OG6r17210973
AnophelesalbimanusSTECLA|AALB014563	OG6r17210986
AnophelesalbimanusSTECLA|AALB006359	OG6r17210995
AnophelesalbimanusSTECLA|AALB014581	OG6r17211005
AnophelesalbimanusSTECLA|AALB006836	OG6r17211012
AnophelesalbimanusSTECLA|AALB014707	OG6r17211013
AnophelesalbimanusSTECLA|AALB014710	OG6r17211052
AnophelesalbimanusSTECLA|AALB006887	OG6r17211055
AnophelesalbimanusSTECLA|AALB014612	OG6r17211058
AnophelesalbimanusSTECLA|AALB014711	OG6r17211089
AnophelesalbimanusSTECLA|AALB006919	OG6r17211093
AnophelesalbimanusSTECLA|AALB014601	OG6r17211113
AnophelesalbimanusSTECLA|AALB014705	OG6r17211121
AnophelesalbimanusSTECLA|AALB014615	OG6r17211126
AnophelesalbimanusSTECLA|AALB003319	OG6r17211127
AnophelesalbimanusSTECLA|AALB014326	OG6r17211133
AnophelesalbimanusSTECLA|AALB014887	OG6r17211141
AnophelesalbimanusSTECLA|AALB014327	OG6r17211143
AnophelesalbimanusSTECLA|AALB014565	OG6r17211144
AnophelesalbimanusSTECLA|AALB014562	OG6r17211153
AnophelesalbimanusSTECLA|AALB014704	OG6r17211157
AnophelesalbimanusSTECLA|AALB014608	OG6r17211159
AnophelesalbimanusSTECLA|AALB006747	OG6r17211161
AnophelesatroparvusEBRO|AATE014987	OG6r17213801
AnophelesatroparvusEBRO|AATE018910	OG6r17213807
AnophelesatroparvusEBRO|AATE017769	OG6r17213810
AnophelesatroparvusEBRO|AATE020582	OG6r17213819
AnophelesatroparvusEBRO|AATE007459	OG6r17213824
AnophelesatroparvusEBRO|AATE000362	OG6r17213834
AnophelesatroparvusEBRO|AATE000301	OG6r17213841
AnophelesatroparvusEBRO|AATE006569	OG6r17213846
AnophelesatroparvusEBRO|AATE004434	OG6r17213863
AnophelesatroparvusEBRO|AATE006856	OG6r17213879
AnophelesatroparvusEBRO|AATE007764	OG6r17213883
AnophelesatroparvusEBRO|AATE004395	OG6r17213892
AnophelesatroparvusEBRO|AATE005049	OG6r17213894
AnophelesatroparvusEBRO|AATE003913	OG6r17213896
AnophelesatroparvusEBRO|AATE012486	OG6r17213905
AnophelesatroparvusEBRO|AATE011046	OG6r17213910
AnophelesatroparvusEBRO|AATE007194	OG6r17213915
AnophelesatroparvusEBRO|AATE014069	OG6r17213916
AnophelesatroparvusEBRO|AATE013011	OG6r17213918
AnophelesatroparvusEBRO|AATE013763	OG6r17213919
AnophelesatroparvusEBRO|AATE009715	OG6r17213924
AnophelesatroparvusEBRO|AATE020790	OG6r17213926
AnophelesatroparvusEBRO|AATE005830	OG6r17213927
AnophelesatroparvusEBRO|AATE017987	OG6r17213939
AnophelesatroparvusEBRO|AATE008502	OG6r17213958
AnophelesatroparvusEBRO|AATE014863	OG6r17213964
AnophelesatroparvusEBRO|AATE001102	OG6r17213966
AnophelesatroparvusEBRO|AATE005357	OG6r17213971
AnophelesatroparvusEBRO|AATE004260	OG6r17213973
AnophelesatroparvusEBRO|AATE004506	OG6r17213977
AnophelesatroparvusEBRO|AATE007136	OG6r17213995
AnophelesatroparvusEBRO|AATE000355	OG6r17214034
AnophelesatroparvusEBRO|AATE001189	OG6r17214040
AnophelesatroparvusEBRO|AATE010751	OG6r17214041
AnophelesatroparvusEBRO|AATE006482	OG6r17214060
AnophelesatroparvusEBRO|AATE019052	OG6r17214073
AnophelesatroparvusEBRO|AATE003571	OG6r17214081
AnophelesatroparvusEBRO|AATE001119	OG6r17214088
AnophelesatroparvusEBRO|AATE014722	OG6r17214094
AnophelesatroparvusEBRO|AATE012380	OG6r17214102
AnophelesatroparvusEBRO|AATE008664	OG6r17214104
AnophelesatroparvusEBRO|AATE012970	OG6r17214106
AnophelesatroparvusEBRO|AATE014432	OG6r17214128
AnophelesatroparvusEBRO|AATE005823	OG6r17214133
AnophelesatroparvusEBRO|AATE008689	OG6r17214135
AnophelesatroparvusEBRO|AATE001002	OG6r17214145
AnophelesatroparvusEBRO|AATE002187	OG6r17214158
AnophelesatroparvusEBRO|AATE019556	OG6r17214179
AnophelesatroparvusEBRO|AATE013305	OG6r17214187
AnophelesatroparvusEBRO|AATE002430	OG6r17214190
AnophelesatroparvusEBRO|AATE001590	OG6r17214200
AnophelesatroparvusEBRO|AATE003562	OG6r17214201
AnophelesatroparvusEBRO|AATE009078	OG6r17214259
AnophelesatroparvusEBRO|AATE019359	OG6r17214279
AnophelesatroparvusEBRO|AATE015627	OG6r17214286
AnophelesatroparvusEBRO|AATE008581	OG6r17214287
AnophelesatroparvusEBRO|AATE012342	OG6r17214289
AnophelesatroparvusEBRO|AATE014439	OG6r17214290
AnophelesatroparvusEBRO|AATE011526	OG6r17214292
AnophelesatroparvusEBRO|AATE016299	OG6r17214303
AnophelesatroparvusEBRO|AATE009207	OG6r17214311
AnophelesatroparvusEBRO|AATE016464	OG6r17214312
AnophelesatroparvusEBRO|AATE004520	OG6r17214331
AnophelesatroparvusEBRO|AATE005539	OG6r17214343
AnophelesatroparvusEBRO|AATE017097	OG6r17214344
AnophelesatroparvusEBRO|AATE003665	OG6r17214356
AnophelesatroparvusEBRO|AATE021779	OG6r17214364
AnophelesatroparvusEBRO|AATE017220	OG6r17214365
AnophelesatroparvusEBRO|AATE011226	OG6r17214366
AnophelesatroparvusEBRO|AATE018707	OG6r17214368
AnophelesatroparvusEBRO|AATE018924	OG6r17214369
AnophelesatroparvusEBRO|AATE010515	OG6r17214410
AnophelesatroparvusEBRO|AATE000434	OG6r17214415
AnophelesatroparvusEBRO|AATE013245	OG6r17214418
AnophelesatroparvusEBRO|AATE004284	OG6r17214422
AnophelesatroparvusEBRO|AATE011127	OG6r17214431
AnophelesatroparvusEBRO|AATE006685	OG6r17214433
AnophelesatroparvusEBRO|AATE019682	OG6r17214434
AnophelesatroparvusEBRO|AATE015701	OG6r17214437
AnophelesatroparvusEBRO|AATE004665	OG6r17214447
AnophelesatroparvusEBRO|AATE001824	OG6r17214465
AnophelesatroparvusEBRO|AATE021152	OG6r17214466
AnophelesatroparvusEBRO|AATE005583	OG6r17214471
AnophelesatroparvusEBRO|AATE015165	OG6r17214492
AnophelesatroparvusEBRO|AATE003580	OG6r17214493
AnophelesatroparvusEBRO|AATE014029	OG6r17214494
AnophelesatroparvusEBRO|AATE020361	OG6r17214513
AnophelesatroparvusEBRO|AATE020383	OG6r17214516
AnophelesatroparvusEBRO|AATE011112	OG6r17214518
AnophelesatroparvusEBRO|AATE000079	OG6r17214543
AnophelesatroparvusEBRO|AATE002354	OG6r17214548
AnophelesatroparvusEBRO|AATE020973	OG6r17214551
AnophelesatroparvusEBRO|AATE013962	OG6r17214564
AnophelesatroparvusEBRO|AATE000514	OG6r17214572
AnophelesatroparvusEBRO|AATE003380	OG6r17214585
AnophelesatroparvusEBRO|AATE020637	OG6r17214588
AnophelesatroparvusEBRO|AATE006176	OG6r17214602
AnophelesatroparvusEBRO|AATE005363	OG6r17214609
AnophelesatroparvusEBRO|AATE004750	OG6r17214632
AnophelesatroparvusEBRO|AATE016451	OG6r17214636
AnophelesatroparvusEBRO|AATE020358	OG6r17214643
AnophelesatroparvusEBRO|AATE005733	OG6r17214645
AnophelesatroparvusEBRO|AATE003512	OG6r17214666
AnophelesatroparvusEBRO|AATE013173	OG6r17214667
AnophelesatroparvusEBRO|AATE018844	OG6r17214672
AnophelesatroparvusEBRO|AATE015463	OG6r17214684
AnophelesatroparvusEBRO|AATE002868	OG6r17214687
AnophelesatroparvusEBRO|AATE018761	OG6r17214710
AnophelesatroparvusEBRO|AATE015403	OG6r17214719
AnophelesatroparvusEBRO|AATE004237	OG6r17214733
AnophelesatroparvusEBRO|AATE012912	OG6r17214743
AnophelesatroparvusEBRO|AATE005419	OG6r17214756
AnophelesfunestusFUMOZ|AFUN019838	OG6r17232243
AnophelesfunestusFUMOZ|AFUN011581	OG6r17232273
AnophelesfunestusFUMOZ|AFUN006896	OG6r17232287
AnophelesfunestusFUMOZ|AFUN014739	OG6r17232295
AnophelesfunestusFUMOZ|AFUN015242	OG6r17232311
AnophelesfunestusFUMOZ|AFUN002258	OG6r17232312
AnophelesfunestusFUMOZ|AFUN014855	OG6r17232331
AnophelesfunestusFUMOZ|AFUN006218	OG6r17232336
AnophelesfunestusFUMOZ|AFUN002850	OG6r17232351
AnophelesfunestusFUMOZ|AFUN014586	OG6r17232357
AnophelesfunestusFUMOZ|AFUN014311	OG6r17232385
AnophelesfunestusFUMOZ|AFUN000247	OG6r17232387
AnophelesfunestusFUMOZ|AFUN006905	OG6r17232395
AnophelesfunestusFUMOZ|AFUN019815	OG6r17232407
AnophelesfunestusFUMOZ|AFUN014856	OG6r17232418
AnophelesfunestusFUMOZ|AFUN014597	OG6r17232457
AnophelesfunestusFUMOZ|AFUN014723	OG6r17232466
AnophelesfunestusFUMOZ|AFUN011981	OG6r17232472
AnophelesfunestusFUMOZ|AFUN015238	OG6r17232486
AnophelesfunestusFUMOZ|AFUN014698	OG6r17232487
AnophelesfunestusFUMOZ|AFUN015103	OG6r17232497
AnophelesfunestusFUMOZ|AFUN014737	OG6r17232498
AnophelesfunestusFUMOZ|AFUN015287	OG6r17232500
AnophelesfunestusFUMOZ|AFUN019812	OG6r17232511
AnophelesfunestusFUMOZ|AFUN014206	OG6r17232512
AnophelesfunestusFUMOZ|AFUN015241	OG6r17232516
AnophelesfunestusFUMOZ|AFUN014861	OG6r17232517
AnophelesfunestusFUMOZ|AFUN007545	OG6r17232523
AnophelesfunestusFUMOZ|AFUN014983	OG6r17232527
