query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesgambiaePEST|AGAP000292	535	610	PF00595.28	PDZ	PDZ domain	1	78	7.4e-18	53.0	OG6132684
AnophelesfunestusFUMOZ|AFUN020054	254	340	PF02724.18	CDC45	CDC45-like protein	130	218	0.00031	7.4	OG6132684
AnophelesatroparvusEBRO|AATE015765	36	139	PF15982.9	TMEM135_C_rich	N-terminal cysteine-rich region of Transmembrane protein 135	3	104	5e-07	17.6	OG6132704
AnophelesfunestusFUMOZ|AFUN019803	3	86	PF15982.9	TMEM135_C_rich	N-terminal cysteine-rich region of Transmembrane protein 135	29	111	5.2e-06	14.3	OG6132704
AnophelesgambiaePEST|AGAP001008	17	126	PF15982.9	TMEM135_C_rich	N-terminal cysteine-rich region of Transmembrane protein 135	3	111	1.6e-07	19.8	OG6132704
AnophelesgambiaePEST|AGAP029673	15	112	PF15982.9	TMEM135_C_rich	N-terminal cysteine-rich region of Transmembrane protein 135	2	98	2.4e-08	21.9	OG6132704
AnophelesatroparvusEBRO|AATE015765	281	330	PF02466.23	Tim17	Tim17/Tim22/Tim23/Pmp24 family	49	92	6.6e-07	16.9	OG6132704
AnophelesfunestusFUMOZ|AFUN019803	220	261	PF02466.23	Tim17	Tim17/Tim22/Tim23/Pmp24 family	50	91	6.6e-08	20.1	OG6132704
AnophelesgambiaePEST|AGAP001008	261	302	PF02466.23	Tim17	Tim17/Tim22/Tim23/Pmp24 family	50	91	1.7e-06	16.2	OG6132704
AnophelesgambiaePEST|AGAP029673	257	300	PF02466.23	Tim17	Tim17/Tim22/Tim23/Pmp24 family	50	93	3.8e-06	14.4	OG6132704
AnophelesgambiaePEST|AGAP001008	206	230	PF10981.12	DUF2788	Protein of unknown function (DUF2788)	19	43	7e-05	10.7	OG6132704
AnophelesalbimanusSTECLA|AALB006639	38	91	PF19428.3	Sema4F_C	Semaphorin 4F C-terminal	111	164	6.2e-06	11.9	OG6132709
AnophelesfunestusFUMOZ|AFUN011567	0	51	PF07359.15	LEAP-2	Liver-expressed antimicrobial peptide 2 precursor (LEAP-2)	0	51	2.6e-05	11.3	OG6132709
AnophelesgambiaePEST|AGAP007278	7	96	PF06679.16	DUF1180	Protein of unknown function (DUF1180)	6	86	3.6e-05	10.4	OG6132709
AnophelesatroparvusEBRO|AATE008268	47	64	PF11921.12	DUF3439	Domain of unknown function (DUF3439)	44	61	0.00016	7.9	OG6132709
AnophelesalbimanusSTECLA|AALB007680	48	235	PF07898.17	DUF1676	Protein of unknown function (DUF1676)	1	170	2.7000000000000002e-30	91.8	OG6132719
AnophelesatroparvusEBRO|AATE016851	58	223	PF07898.17	DUF1676	Protein of unknown function (DUF1676)	7	170	8e-31	93.5	OG6132719
AnophelesfunestusFUMOZ|AFUN002824	46	221	PF07898.17	DUF1676	Protein of unknown function (DUF1676)	5	170	2.1e-29	88.9	OG6132719
AnophelesgambiaePEST|AGAP000957	47	207	PF07898.17	DUF1676	Protein of unknown function (DUF1676)	1	170	4.7e-29	88.8	OG6132719
AnophelesalbimanusSTECLA|AALB007775	355	467	PF21355.1	TRAF-mep_MATH	TRAF/meprin, MATH domain	2	124	1.1e-13	40.2	OG6132723
AnophelesatroparvusEBRO|AATE020139	365	478	PF21355.1	TRAF-mep_MATH	TRAF/meprin, MATH domain	1	124	2.1e-15	45.9	OG6132723
AnophelesfunestusFUMOZ|AFUN005734	266	347	PF21355.1	TRAF-mep_MATH	TRAF/meprin, MATH domain	3	87	3.3e-17	52.5	OG6132723
AnophelesgambiaePEST|AGAP000388	370	483	PF21355.1	TRAF-mep_MATH	TRAF/meprin, MATH domain	1	124	1.1e-15	46.5	OG6132723
AnophelesalbimanusSTECLA|AALB007775	33	65	PF02176.22	zf-TRAF	TRAF-type zinc finger	0	34	1.5e-05	14.2	OG6132723
AnophelesatroparvusEBRO|AATE020139	30	65	PF02176.22	zf-TRAF	TRAF-type zinc finger	0	37	2.3e-08	23.5	OG6132723
AnophelesfunestusFUMOZ|AFUN005734	31	64	PF02176.22	zf-TRAF	TRAF-type zinc finger	0	35	1.6e-07	21.5	OG6132723
AnophelesgambiaePEST|AGAP000388	32	66	PF02176.22	zf-TRAF	TRAF-type zinc finger	0	36	3.1e-07	19.6	OG6132723
AnophelesfunestusFUMOZ|AFUN005734	156	218	PF07926.16	TPR_MLP1_2	TPR/MLP1/MLP2-like protein	66	127	5.5e-05	12.7	OG6132723
AnophelesalbimanusSTECLA|AALB007775	273	320	PF08702.14	Fib_alpha	Fibrinogen alpha/beta chain family	17	65	9.4e-05	11.1	OG6132723
AnophelesatroparvusEBRO|AATE020139	205	269	PF09506.14	Salt_tol_Pase	Glucosylglycerol-phosphate phosphatase (Salt_tol_Pase)	161	223	0.00035	8.0	OG6132723
AnophelesatroparvusEBRO|AATE020139	102	134	PF13870.10	DUF4201	Domain of unknown function (DUF4201)	5	37	0.00038	8.9	OG6132723
AnophelesalbimanusSTECLA|AALB006372	1	87	PF10961.12	SelK_SelG	Selenoprotein SelK_SelG	0	86	7.3e-26	77.0	OG6132724
AnophelesatroparvusEBRO|AATE016730	1	87	PF10961.12	SelK_SelG	Selenoprotein SelK_SelG	0	86	7.7e-30	89.7	OG6132724
AnophelesfunestusFUMOZ|AFUN000270	1	92	PF10961.12	SelK_SelG	Selenoprotein SelK_SelG	0	86	1.3e-27	82.6	OG6132724
AnophelesgambiaePEST|AGAP000358	1	92	PF10961.12	SelK_SelG	Selenoprotein SelK_SelG	0	86	2.6e-27	81.6	OG6132724
AnophelesgambiaePEST|AGAP029963	474	536	PF15187.10	Augurin	Oesophageal cancer-related gene 4	11	72	9.7e-06	12.0	OG6133206
AnophelesgambiaePEST|AGAP000548	309	324	PF21235.1	ARI1_UBAl	E3 ubiquitin-protein ligase ARIH1, UBA-like domain	18	33	1e-06	14.8	OG6133486
AnophelesfunestusFUMOZ|AFUN003544	128	168	PF14301.10	DUF4376	Domain of unknown function (DUF4376)	54	94	2.4e-06	14.0	OG6133486
AnophelesalbimanusSTECLA|AALB006534	67	116	PF08810.14	KapB	Kinase associated protein B	48	95	3.5e-05	13.0	OG6133486
AnophelesalbimanusSTECLA|AALB006536	110	167	PF07889.16	DUF1664	Protein of unknown function (DUF1664)	49	102	7.7e-05	11.2	OG6133486
AnophelesatroparvusEBRO|AATE010388	94	122	PF16559.9	GIT_CC	GIT coiled-coil Rho guanine nucleotide exchange factor	31	59	0.00016	7.7	OG6133486
AnophelesalbimanusSTECLA|AALB006534	273	344	PF21246.1	Usp38-like_N	Ubiquitin carboxyl-terminal hydrolase 38-like, N-terminal domain	76	150	0.00017	9.6	OG6133486
AnophelesalbimanusSTECLA|AALB006534	163	217	PF19963.3	VMAP-M1	vWA-MoxR associated protein middle region (VMAP-M) 1	30	86	0.00046	9.8	OG6133486
AnophelesalbimanusSTECLA|AALB006535	80	103	PF21696.1	TECR_N	TECR, ubiquitin-like domain	21	44	0.00065	6.0	OG6133486
AnophelesgambiaePEST|AGAP000782	83	165	PF16064.9	DUF4806	Domain of unknown function (DUF4806)	8	89	9.9e-11	29.7	OG6133487
AnophelesgambiaePEST|AGAP029434	80	159	PF16064.9	DUF4806	Domain of unknown function (DUF4806)	2	82	3.8e-11	29.5	OG6133504
AnophelesfunestusFUMOZ|AFUN007001	60	132	PF18701.5	DUF5641	Family of unknown function (DUF5641)	17	89	1.4e-26	78.9	OG6133696
AnophelesatroparvusEBRO|AATE018270	72	177	PF16015.9	Promethin	Promethin	1	106	6.3e-24	71.1	OG6136375
AnophelesfunestusFUMOZ|AFUN005702	54	159	PF16015.9	Promethin	Promethin	1	106	6.499999999999999e-24	72.0	OG6136375
AnophelesgambiaePEST|AGAP001040	56	160	PF16015.9	Promethin	Promethin	2	106	2.1999999999999996e-24	73.6	OG6136375
AnophelesalbimanusSTECLA|AALB016308	223	562	PF00930.25	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region	41	315	1.9e-52	167.1	OG6136417
AnophelesatroparvusEBRO|AATE010954	232	431	PF00930.25	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region	50	245	1e-37	118.3	OG6136417
AnophelesfunestusFUMOZ|AFUN000225	234	553	PF00930.25	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region	52	320	1.2e-52	167.4	OG6136417
AnophelesgambiaePEST|AGAP000848	236	551	PF00930.25	DPPIV_N	Dipeptidyl peptidase IV (DPP IV) N-terminal region	53	315	4e-51	162.4	OG6136417
AnophelesalbimanusSTECLA|AALB016308	765	968	PF00326.25	Peptidase_S9	Prolyl oligopeptidase family	1	212	6.2000000000000004e-34	106.4	OG6136417
AnophelesatroparvusEBRO|AATE010954	742	944	PF00326.25	Peptidase_S9	Prolyl oligopeptidase family	2	212	7.599999999999999e-35	109.0	OG6136417
AnophelesfunestusFUMOZ|AFUN000225	735	938	PF00326.25	Peptidase_S9	Prolyl oligopeptidase family	1	212	5.4e-36	112.7	OG6136417
AnophelesgambiaePEST|AGAP000848	735	938	PF00326.25	Peptidase_S9	Prolyl oligopeptidase family	1	212	1.3e-35	111.5	OG6136417
AnophelesatroparvusEBRO|AATE009858	106	137	PF00327.24	Ribosomal_L30	Ribosomal protein L30p/L7e	20	51	7.2e-06	12.1	OG6136444
AnophelesalbimanusSTECLA|AALB006426	16	127	PF01395.26	PBP_GOBP	PBP/GOBP family	1	112	7.599999999999999e-35	105.7	OG6136448
AnophelesatroparvusEBRO|AATE021192	76	187	PF01395.26	PBP_GOBP	PBP/GOBP family	1	112	4.7999999999999997e-35	106.3	OG6136448
AnophelesfunestusFUMOZ|AFUN016175	16	127	PF01395.26	PBP_GOBP	PBP/GOBP family	1	112	9.099999999999999e-35	105.4	OG6136448
AnophelesgambiaePEST|AGAP000278	16	127	PF01395.26	PBP_GOBP	PBP/GOBP family	1	112	1.6e-35	107.8	OG6136448
AnophelesfunestusFUMOZ|AFUN020191	116	161	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	8	49	1.8e-08	21.7	OG6136519
AnophelesgambiaePEST|AGAP001024	113	160	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	5	49	3.2e-08	20.0	OG6136519
AnophelesalbimanusSTECLA|AALB006855	59	188	PF15951.9	MITF_TFEB_C_3_N	MITF/TFEB/TFEC/TFE3 N-terminus	0	97	1.1e-18	55.3	OG6136523
AnophelesatroparvusEBRO|AATE002819	56	143	PF15951.9	MITF_TFEB_C_3_N	MITF/TFEB/TFEC/TFE3 N-terminus	0	98	2.8e-17	50.7	OG6136523
AnophelesfunestusFUMOZ|AFUN006217	56	143	PF15951.9	MITF_TFEB_C_3_N	MITF/TFEB/TFEC/TFE3 N-terminus	0	98	8.5e-18	52.4	OG6136523
AnophelesgambiaePEST|AGAP000807	56	142	PF15951.9	MITF_TFEB_C_3_N	MITF/TFEB/TFEC/TFE3 N-terminus	0	97	6.6e-17	50.5	OG6136523
AnophelesalbimanusSTECLA|AALB006855	209	267	PF11593.12	Med3	Mediator complex subunit 3 fungal	121	179	3.3e-05	10.3	OG6136523
AnophelesgambiaePEST|AGAP000807	285	372	PF20847.1	PNM8A	Paraneoplastic antigen 8A protein	17	104	3.5e-05	12.1	OG6136523
AnophelesgambiaePEST|AGAP000807	248	281	PF16838.9	Caud_tail_N	Caudoviral major tail protein N-terminus	76	109	7e-05	11.5	OG6136523
AnophelesalbimanusSTECLA|AALB006395	43	136	PF07686.21	V-set	Immunoglobulin V-set domain	12	104	7.1e-08	21.6	OG6136534
AnophelesatroparvusEBRO|AATE017475	11	104	PF07686.21	V-set	Immunoglobulin V-set domain	12	104	2e-09	26.2	OG6136534
AnophelesfunestusFUMOZ|AFUN006061	44	137	PF07686.21	V-set	Immunoglobulin V-set domain	12	104	2.4e-08	22.7	OG6136534
AnophelesgambiaePEST|AGAP000938	50	143	PF07686.21	V-set	Immunoglobulin V-set domain	12	104	5.1e-09	24.9	OG6136534
AnophelesalbimanusSTECLA|AALB006395	155	201	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	11	56	1.3e-05	14.3	OG6136534
AnophelesatroparvusEBRO|AATE017475	121	175	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	9	58	3.8e-06	15.4	OG6136534
AnophelesfunestusFUMOZ|AFUN006061	157	208	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	12	58	8.1e-06	14.4	OG6136534
AnophelesgambiaePEST|AGAP000938	160	212	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	9	56	0.00011	10.8	OG6136534
AnophelesalbimanusSTECLA|AALB006395	259	279	PF02272.23	DHHA1	DHHA1 domain	103	123	0.00022	10.6	OG6136534
AnophelesalbimanusSTECLA|AALB006483	375	437	PF00076.26	RRM_1	RNA recognition motif	0	68	1e-16	46.9	OG6136537
AnophelesatroparvusEBRO|AATE011486	361	423	PF00076.26	RRM_1	RNA recognition motif	0	68	2.4e-13	37.1	OG6136537
AnophelesfunestusFUMOZ|AFUN006687	340	402	PF00076.26	RRM_1	RNA recognition motif	0	68	5.9e-16	44.5	OG6136537
AnophelesgambiaePEST|AGAP000924	409	471	PF00076.26	RRM_1	RNA recognition motif	0	68	1.1e-15	43.5	OG6136537
AnophelesatroparvusEBRO|AATE011486	60	94	PF16454.9	PI3K_P85_iSH2	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain	93	127	3.1e-05	10.8	OG6136537
AnophelesatroparvusEBRO|AATE019139	42	230	PF00804.29	Syntaxin	Syntaxin	4	198	8.4e-17	49.9	OG6136555
AnophelesfunestusFUMOZ|AFUN008070	41	231	PF00804.29	Syntaxin	Syntaxin	3	199	1.7e-15	45.9	OG6136555
AnophelesgambiaePEST|AGAP001030	42	232	PF00804.29	Syntaxin	Syntaxin	3	199	9.8e-15	43.4	OG6136555
AnophelesalbimanusSTECLA|AALB006396	31	68	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	16	51	2.2e-08	21.3	OG6136563
AnophelesfunestusFUMOZ|AFUN020809	174	210	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	16	54	5e-08	21.5	OG6136563
AnophelesgambiaePEST|AGAP029105	130	166	PF08205.16	C2-set_2	CD80-like C2-set immunoglobulin domain	16	54	4.5e-08	20.9	OG6136563
AnophelesalbimanusSTECLA|AALB006463	866	971	PF00373.22	FERM_M	FERM central domain	10	112	4.5999999999999995e-24	73.7	OG6136605
AnophelesatroparvusEBRO|AATE017381	692	797	PF00373.22	FERM_M	FERM central domain	10	112	3.6e-23	70.9	OG6136605
AnophelesfunestusFUMOZ|AFUN020040	526	632	PF00373.22	FERM_M	FERM central domain	9	112	1.9e-23	71.8	OG6136605
AnophelesgambiaePEST|AGAP029631	1103	1209	PF00373.22	FERM_M	FERM central domain	9	112	4.1e-23	70.7	OG6136605
AnophelesalbimanusSTECLA|AALB006463	1528	1602	PF00595.28	PDZ	PDZ domain	4	80	1.4e-14	43.0	OG6136605
AnophelesatroparvusEBRO|AATE017381	1376	1446	PF00595.28	PDZ	PDZ domain	7	80	8.4e-16	47.0	OG6136605
AnophelesfunestusFUMOZ|AFUN020040	1193	1263	PF00595.28	PDZ	PDZ domain	7	80	9.6e-16	46.8	OG6136605
AnophelesgambiaePEST|AGAP029631	1792	1862	PF00595.28	PDZ	PDZ domain	7	80	1.7e-15	46.0	OG6136605
AnophelesalbimanusSTECLA|AALB006463	1027	1094	PF09380.14	FERM_C	FERM C-terminal PH-like domain	26	89	1e-07	21.1	OG6136605
AnophelesatroparvusEBRO|AATE017381	852	919	PF09380.14	FERM_C	FERM C-terminal PH-like domain	26	89	4.7e-08	22.2	OG6136605
AnophelesfunestusFUMOZ|AFUN020040	686	749	PF09380.14	FERM_C	FERM C-terminal PH-like domain	26	89	4.7e-07	19.0	OG6136605
AnophelesgambiaePEST|AGAP029631	1265	1331	PF09380.14	FERM_C	FERM C-terminal PH-like domain	27	89	8.9e-08	21.3	OG6136605
AnophelesalbimanusSTECLA|AALB006463	753	815	PF09379.14	FERM_N	FERM N-terminal domain	0	62	5.5e-05	11.8	OG6136605
AnophelesatroparvusEBRO|AATE017381	590	652	PF09379.14	FERM_N	FERM N-terminal domain	0	62	4.2e-06	15.4	OG6136605
AnophelesfunestusFUMOZ|AFUN020040	425	487	PF09379.14	FERM_N	FERM N-terminal domain	0	62	2.7e-05	12.8	OG6136605
AnophelesgambiaePEST|AGAP029631	1002	1064	PF09379.14	FERM_N	FERM N-terminal domain	0	62	4e-05	12.3	OG6136605
AnophelesfunestusFUMOZ|AFUN011588	299	406	PF02601.19	Exonuc_VII_L	Exonuclease VII, large subunit	144	238	2.7e-07	17.4	OG6136685
AnophelesalbimanusSTECLA|AALB007645	709	739	PF00027.33	cNMP_binding	Cyclic nucleotide-binding domain	1	30	8.6e-06	12.0	OG6136685
AnophelesgambiaePEST|AGAP013410	5	81	PF02932.20	Neur_chan_memb	Neurotransmitter-gated ion-channel transmembrane region	68	140	0.0001	8.7	OG6136685
AnophelesalbimanusSTECLA|AALB007780	37	80	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	49	8.3e-13	36.9	OG6136691
AnophelesatroparvusEBRO|AATE007047	37	80	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	49	1.1e-13	39.2	OG6136691
AnophelesfunestusFUMOZ|AFUN004689	39	82	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	49	5.3e-13	38.0	OG6136691
AnophelesgambiaePEST|AGAP000047	39	82	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	49	5.5e-13	38.0	OG6136691
AnophelesalbimanusSTECLA|AALB007780	256	267	PF00880.22	Nebulin	Nebulin repeat	0	11	0.00091	7.5	OG6136691
AnophelesatroparvusEBRO|AATE007047	263	274	PF00880.22	Nebulin	Nebulin repeat	0	11	0.00069	7.5	OG6136691
AnophelesfunestusFUMOZ|AFUN004689	301	312	PF00880.22	Nebulin	Nebulin repeat	0	11	0.00093	8.0	OG6136691
AnophelesgambiaePEST|AGAP000047	205	216	PF00880.22	Nebulin	Nebulin repeat	0	11	0.00023	9.9	OG6136691
AnophelesatroparvusEBRO|AATE007047	169	184	PF18006.5	SepRS_C	O-phosphoseryl-tRNA synthetase C-terminal domain	11	25	0.0036	5.2	OG6136691
AnophelesfunestusFUMOZ|AFUN004689	167	182	PF18006.5	SepRS_C	O-phosphoseryl-tRNA synthetase C-terminal domain	11	25	0.0072	5.2	OG6136691
AnophelesgambiaePEST|AGAP000047	170	185	PF18006.5	SepRS_C	O-phosphoseryl-tRNA synthetase C-terminal domain	11	25	0.0073	5.1	OG6136691
AnophelesalbimanusSTECLA|AALB006672	130	294	PF19268.3	CIS_TMP	Contractile injection system tape measure protein	154	292	1.4e-05	11.5	OG6136695
AnophelesatroparvusEBRO|AATE009941	136	151	PF01753.22	zf-MYND	MYND finger	9	24	4.9e-05	9.7	OG6136695
AnophelesalbimanusSTECLA|AALB006444	864	1212	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	285	4.1e-75	240.7	OG6136702
AnophelesatroparvusEBRO|AATE015377	757	1090	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	285	5.2e-75	239.7	OG6136702
AnophelesfunestusFUMOZ|AFUN005608	959	1298	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	285	1.3e-74	239.0	OG6136702
AnophelesgambiaePEST|AGAP000539	935	1257	PF00246.28	Peptidase_M14	Zinc carboxypeptidase	0	285	3.6e-77	246.8	OG6136702
AnophelesalbimanusSTECLA|AALB006444	756	834	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	73	1.8e-11	31.8	OG6136702
AnophelesatroparvusEBRO|AATE015377	651	724	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	70	2e-14	40.8	OG6136702
AnophelesfunestusFUMOZ|AFUN005608	852	929	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	73	1.2e-15	45.3	OG6136702
AnophelesgambiaePEST|AGAP000539	829	905	PF02244.20	Propep_M14	Carboxypeptidase activation peptide	0	73	7.8e-15	42.1	OG6136702
AnophelesfunestusFUMOZ|AFUN005608	470	516	PF11705.12	RNA_pol_3_Rpc31	DNA-directed RNA polymerase III subunit Rpc31	166	210	0.00036	8.3	OG6136702
AnophelesalbimanusSTECLA|AALB006444	439	539	PF19421.3	Fry_C	Furry protein C-terminal	261	356	0.00067	5.7	OG6136702
AnophelesgambiaePEST|AGAP000585	20	121	PF00651.35	BTB	BTB/POZ domain	0	104	2e-27	84.7	OG6136719
AnophelesgambiaePEST|AGAP000585	1393	1419	PF13465.10	zf-H2C2_2	Zinc-finger double domain	0	26	4e-09	25.7	OG6136719
AnophelesgambiaePEST|AGAP000585	1207	1230	PF12171.12	zf-C2H2_jaz	Zinc-finger double-stranded RNA-binding	1	24	3.3e-05	13.3	OG6136719
AnophelesgambiaePEST|AGAP000585	1351	1372	PF13913.10	zf-C2HC_2	zinc-finger of a C2HC-type	2	22	0.0059	5.6	OG6136719
AnophelesalbimanusSTECLA|AALB006687	0	30	PF03823.18	Neurokinin_B	Neurokinin B	0	30	3e-06	14.5	OG6136721
AnophelesalbimanusSTECLA|AALB006687	46	86	PF01607.28	CBM_14	Chitin binding Peritrophin-A domain	10	49	3.5e-05	11.2	OG6136721
AnophelesgambiaePEST|AGAP000035	1621	1840	PF19220.4	Crescentin	Crescentin protein	24	238	3.1e-07	18.1	OG6136744
AnophelesfunestusFUMOZ|AFUN000194	1392	1447	PF14197.10	Cep57_CLD_2	Centrosome localisation domain of PPC89	8	63	3.5e-07	18.1	OG6136744
AnophelesatroparvusEBRO|AATE004697	1398	1558	PF08614.15	ATG16	Autophagy protein 16 (ATG16)	29	182	3.8e-07	18.1	OG6136744
AnophelesgambiaePEST|AGAP000035	1972	2057	PF20667.1	Sec10_N	Exocyst complex component Sec10, N-terminal	5	90	8.9e-07	17.6	OG6136744
AnophelesgambiaePEST|AGAP000035	725	788	PF09744.13	Jnk-SapK_ap_N	JNK_SAPK-associated protein-1	32	95	1.3e-06	17.3	OG6136744
AnophelesatroparvusEBRO|AATE004697	1896	1911	PF04508.16	Pox_A_type_inc	Viral A-type inclusion protein repeat	1	16	3e-05	11.7	OG6136744
AnophelesatroparvusEBRO|AATE004697	848	897	PF13780.10	DUF4176	Domain of unknown function (DUF4176)	21	69	4.7e-05	11.2	OG6136744
AnophelesgambiaePEST|AGAP000035	207	271	PF01616.20	Orbi_NS3	Orbivirus NS3	26	90	7.6e-05	10.9	OG6136744
AnophelesfunestusFUMOZ|AFUN000194	2189	2222	PF18035.5	Bap31_Bap29_C	Bap31/Bap29 cytoplasmic coiled-coil domain	6	39	0.00014	9.8	OG6136744
AnophelesgambiaePEST|AGAP000035	381	459	PF07515.15	TraI_2_C	Putative conjugal transfer nickase/helicase TraI C-term	5	82	0.00016	10.1	OG6136744
AnophelesfunestusFUMOZ|AFUN000194	1032	1092	PF11983.12	FtsA_C	Cell division protein FtsA, C-terminal	9	63	0.00041	9.2	OG6136744
AnophelesalbimanusSTECLA|AALB006597	6	217	PF05649.17	Peptidase_M13_N	Peptidase family M13	95	301	9.9e-36	111.5	OG6136748
AnophelesatroparvusEBRO|AATE020602	20	253	PF05649.17	Peptidase_M13_N	Peptidase family M13	95	323	2.2e-39	124.3	OG6136748
AnophelesalbimanusSTECLA|AALB006597	533	575	PF01431.25	Peptidase_M13	Peptidase family M13	3	45	1.4e-05	12.4	OG6136748
AnophelesatroparvusEBRO|AATE020602	522	602	PF01431.25	Peptidase_M13	Peptidase family M13	3	83	1.5e-08	22.9	OG6136748
AnophelesatroparvusEBRO|AATE006763	166	186	PF07853.15	DUF1648	Domain of unknown function (DUF1648)	0	20	4.1e-05	9.5	OG6136748
AnophelesalbimanusSTECLA|AALB006323	12	236	PF05276.18	SH3BP5	SH3 domain-binding protein 5 (SH3BP5)	2	228	6.7e-77	246.7	OG6136756
AnophelesatroparvusEBRO|AATE017737	11	234	PF05276.18	SH3BP5	SH3 domain-binding protein 5 (SH3BP5)	2	227	1.9e-77	248.2	OG6136756
AnophelesgambiaePEST|AGAP000726	11	257	PF05276.18	SH3BP5	SH3 domain-binding protein 5 (SH3BP5)	2	228	2.3999999999999997e-75	240.3	OG6136756
AnophelesalbimanusSTECLA|AALB006323	497	544	PF07889.16	DUF1664	Protein of unknown function (DUF1664)	49	96	0.0028	6.2	OG6136756
AnophelesfunestusFUMOZ|AFUN019939	1769	1981	PF15336.10	Auts2	Autism susceptibility gene 2 protein	0	216	2.2000000000000002e-30	92.4	OG6136764
AnophelesatroparvusEBRO|AATE002828	314	382	PF10428.13	SOG2	RAM signalling pathway protein	252	316	5.4e-06	13.6	OG6136764
AnophelesatroparvusEBRO|AATE002828	130	187	PF05053.17	Menin	Menin	511	567	6.7e-05	8.9	OG6136764
AnophelesalbimanusSTECLA|AALB015759	166	209	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	48	1e-11	31.4	OG6136765
AnophelesfunestusFUMOZ|AFUN006981	146	189	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	48	2.9e-11	31.5	OG6136765
AnophelesgambiaePEST|AGAP000745	145	188	PF00379.27	Chitin_bind_4	Insect cuticle protein	0	48	9.6e-12	31.5	OG6136765
AnophelesfunestusFUMOZ|AFUN006981	39	80	PF00239.25	Resolvase	Resolvase, N terminal domain	33	74	4.3e-05	11.4	OG6136765
AnophelesgambiaePEST|AGAP028655	824	880	PF17939.5	TetR_C_30	Tetracyclin repressor-like, C-terminal domain	6	62	4.5e-06	13.2	OG6136767
AnophelesalbimanusSTECLA|AALB006635	277	736	PF03189.17	Otopetrin	Otopetrin	0	434	7.8e-94	303.0	OG6136806
AnophelesatroparvusEBRO|AATE016997	290	740	PF03189.17	Otopetrin	Otopetrin	0	434	7.7e-93	298.7	OG6136806
AnophelesfunestusFUMOZ|AFUN011563	371	680	PF03189.17	Otopetrin	Otopetrin	151	434	8.3e-76	243.6	OG6136806
AnophelesgambiaePEST|AGAP000074	245	686	PF03189.17	Otopetrin	Otopetrin	0	434	5.999999999999999e-91	292.5	OG6136806
AnophelesalbimanusSTECLA|AALB006635	142	207	PF07332.15	Phage_holin_3_6	Putative Actinobacterial Holin-X, holin superfamily III	28	90	0.00023	9.3	OG6136806
AnophelesfunestusFUMOZ|AFUN011563	108	185	PF07332.15	Phage_holin_3_6	Putative Actinobacterial Holin-X, holin superfamily III	30	111	6.3e-05	11.2	OG6136806
AnophelesalbimanusSTECLA|AALB006635	217	258	PF00424.22	REV	REV protein (anti-repression trans-activator protein)	38	81	4.9e-05	11.6	OG6136806
AnophelesatroparvusEBRO|AATE016997	190	257	PF17231.6	DUF5305	Family of unknown function (DUF5305)	100	169	9.2e-05	9.2	OG6136806
AnophelesgambiaePEST|AGAP000074	147	190	PF13268.10	DUF4059	Protein of unknown function (DUF4059)	1	44	0.0002	9.0	OG6136806
AnophelesfunestusFUMOZ|AFUN011597	703	749	PF14075.10	UBN_AB	Ubinuclein conserved middle domain	60	106	2.5e-05	10.1	OG6136811
AnophelesfunestusFUMOZ|AFUN007553	34	98	PF04784.18	DUF547	Protein of unknown function, DUF547	48	109	1.4e-05	12.2	OG6137881
AnophelesalbimanusSTECLA|AALB006680	20	334	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	1	259	7e-28	86.6	OG6137882
AnophelesatroparvusEBRO|AATE017443	20	319	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	1	259	4.6e-27	83.1	OG6137882
AnophelesfunestusFUMOZ|AFUN000232	20	315	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	1	259	2.7000000000000002e-27	83.5	OG6137882
