# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesaquasalisidAnoAquaMGQ19.faa	AnophelesatroparvusEBRO.faa	AnophelescruziiidAnoCruzASRS3206.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa	AnophelesmouchetiidAnoMoucSNF2007.faa
6	6	0.293	AnophelesalbimanusSTECLA|AALB009664	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011568	AnophelesatroparvusEBRO|AATE003889	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006055	AnophelesfunestusFUMOZ|AFUN019981	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008389
6	6	0.293	AnophelesalbimanusSTECLA|AALB009754	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000328	AnophelesatroparvusEBRO|AATE002640	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007787	AnophelesfunestusFUMOZ|AFUN006511	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007786
6	6	0.293	AnophelesalbimanusSTECLA|AALB009875	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006822	AnophelesatroparvusEBRO|AATE002036	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001885	AnophelesfunestusFUMOZ|AFUN008703	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003283
6	6	0.293	AnophelesalbimanusSTECLA|AALB010042	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007612	AnophelesatroparvusEBRO|AATE009784	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008209	AnophelesfunestusFUMOZ|AFUN002520	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006170
6	6	0.293	AnophelesalbimanusSTECLA|AALB010044	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010117	AnophelesatroparvusEBRO|AATE007200	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001608	AnophelesfunestusFUMOZ|AFUN016409	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006795
6	6	0.293	AnophelesalbimanusSTECLA|AALB010130	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008994	AnophelesatroparvusEBRO|AATE008040	AnophelescruziiidAnoCruzASRS3206|AcruBR1000000118	AnophelesfunestusFUMOZ|AFUN009332	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000643
6	6	0.293	AnophelesalbimanusSTECLA|AALB010199	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002079	AnophelesatroparvusEBRO|AATE009777	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008431	AnophelesfunestusFUMOZ|AFUN005365	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009406
6	6	0.293	AnophelesalbimanusSTECLA|AALB010200	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011910	AnophelesatroparvusEBRO|AATE019464	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009314	AnophelesfunestusFUMOZ|AFUN021562	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008745
6	6	0.293	AnophelesalbimanusSTECLA|AALB010251	AnophelesaquasalisidAnoAquaMGQ19|AAQUA004897	AnophelesatroparvusEBRO|AATE019619	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008489	AnophelesfunestusFUMOZ|AFUN022301	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011076
6	6	0.293	AnophelesalbimanusSTECLA|AALB010490	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007042	AnophelesatroparvusEBRO|AATE016491	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009843	AnophelesfunestusFUMOZ|AFUN011835	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001202
6	6	0.293	AnophelesalbimanusSTECLA|AALB010655	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008254	AnophelesatroparvusEBRO|AATE005140	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009993	AnophelesfunestusFUMOZ|AFUN020842	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008575
6	6	0.293	AnophelesalbimanusSTECLA|AALB010741	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003481	AnophelesatroparvusEBRO|AATE009167	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007365	AnophelesfunestusFUMOZ|AFUN007249	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011952
6	6	0.293	AnophelesalbimanusSTECLA|AALB014658	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001232	AnophelesatroparvusEBRO|AATE008467	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011889	AnophelesfunestusFUMOZ|AFUN010045	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002153
6	6	0.293	AnophelesalbimanusSTECLA|AALB014904	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001356	AnophelesatroparvusEBRO|AATE016099	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006438	AnophelesfunestusFUMOZ|AFUN008701	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007784
6	6	0.293	AnophelesalbimanusSTECLA|AALB015467	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005105	AnophelesatroparvusEBRO|AATE020522	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001600	AnophelesfunestusFUMOZ|AFUN015169	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014204
6	6	0.293	AnophelesalbimanusSTECLA|AALB015504	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010316	AnophelesatroparvusEBRO|AATE020204	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003035	AnophelesfunestusFUMOZ|AFUN021941	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012896
6	6	0.293	AnophelesalbimanusSTECLA|AALB015505	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008210	AnophelesatroparvusEBRO|AATE019832	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003569	AnophelesfunestusFUMOZ|AFUN021942	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004726
6	6	0.293	AnophelesalbimanusSTECLA|AALB016302	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005345	AnophelesatroparvusEBRO|AATE018787	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002973	AnophelesfunestusFUMOZ|AFUN020254	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008707
6	6	0.293	AnophelesalbimanusSTECLA|AALB016314	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000691	AnophelesatroparvusEBRO|AATE009685	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010108	AnophelesfunestusFUMOZ|AFUN020743	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1014055
6	6	0.293	AnophelesalbimanusSTECLA|AALB016349	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003954	AnophelesatroparvusEBRO|AATE012607	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010855	AnophelesfunestusFUMOZ|AFUN020414	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001341
6	6	0.293	AnophelesalbimanusSTECLA|AALB016372	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007154	AnophelesatroparvusEBRO|AATE000322	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005503	AnophelesfunestusFUMOZ|AFUN010583	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009181
6	6	0.293	AnophelesalbimanusSTECLA|AALB016734	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002129	AnophelesatroparvusEBRO|AATE004737	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003261	AnophelesfunestusFUMOZ|AFUN008188	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004255
6	6	0.293	AnophelesalbimanusSTECLA|AALB016749	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008534	AnophelesatroparvusEBRO|AATE003536	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005509	AnophelesfunestusFUMOZ|AFUN021835	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003580
6	6	0.293	AnophelesalbimanusSTECLA|AALB017377	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001983	AnophelesatroparvusEBRO|AATE021061	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007540	AnophelesfunestusFUMOZ|AFUN001191	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013619
6	6	0.291	AnophelesalbimanusSTECLA|AALB000507	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003074	AnophelesatroparvusEBRO|AATE017601	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005717	*	AnophelesgambiaePEST|AGAP009575	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000048
6	6	0.286	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000484	AnophelesatroparvusEBRO|AATE007109	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009122	AnophelesfunestusFUMOZ|AFUN021319	AnophelesgambiaePEST|AGAP029523	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010301
6	6	0.286	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008074	AnophelesatroparvusEBRO|AATE001106	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012031	AnophelesfunestusFUMOZ|AFUN019280	AnophelesgambiaePEST|AGAP027987	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006340
6	6	0.286	AnophelesalbimanusSTECLA|AALB002432	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000825	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000000229	AnophelesfunestusFUMOZ|AFUN011751	AnophelesgambiaePEST|AGAP001710	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000096
6	6	0.286	AnophelesalbimanusSTECLA|AALB002837	AnophelesaquasalisidAnoAquaMGQ19|AAQUA009669	AnophelesatroparvusEBRO|AATE020156	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011867	*	AnophelesgambiaePEST|AGAP003439	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013144
6	6	0.286	AnophelesalbimanusSTECLA|AALB007392	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003156	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007772	AnophelesfunestusFUMOZ|AFUN007127	AnophelesgambiaePEST|AGAP011319	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012405
6	6	0.283	AnophelesalbimanusSTECLA|AALB006615	AnophelesaquasalisidAnoAquaMGQ19|AAQUA012511	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002102	AnophelesfunestusFUMOZ|AFUN014205	AnophelesgambiaePEST|AGAP000093	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007321
6	6	0.276	AnophelesalbimanusSTECLA|AALB003600	AnophelesaquasalisidAnoAquaMGQ19|AAQUA009044	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009724	AnophelesfunestusFUMOZ|AFUN002473	AnophelesgambiaePEST|AGAP004344	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004039
6	6	0.274	AnophelesalbimanusSTECLA|AALB006642	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008742	AnophelesatroparvusEBRO|AATE015566	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009933	AnophelesfunestusFUMOZ|AFUN011571	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000884
6	6	0.274	AnophelesalbimanusSTECLA|AALB016076	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006465	AnophelesatroparvusEBRO|AATE011964	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003189	AnophelesfunestusFUMOZ|AFUN010352	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007485
6	6	0.271	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002583	AnophelesatroparvusEBRO|AATE014059	AnophelescruziiidAnoCruzASRS3206|AcruBR1000003777	AnophelesfunestusFUMOZ|AFUN003294	AnophelesgambiaePEST|AGAP029575	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005019
6	6	0.271	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010664	AnophelesatroparvusEBRO|AATE018683	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001216	AnophelesfunestusFUMOZ|AFUN009241	AnophelesgambiaePEST|AGAP008903	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011521
6	6	0.271	AnophelesalbimanusSTECLA|AALB000404	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000962	AnophelesatroparvusEBRO|AATE019968	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002263	AnophelesfunestusFUMOZ|AFUN020319	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000831
6	6	0.271	AnophelesalbimanusSTECLA|AALB002600	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002064	AnophelesatroparvusEBRO|AATE003871	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007567	*	AnophelesgambiaePEST|AGAP003369	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012237
6	6	0.271	AnophelesalbimanusSTECLA|AALB004070	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006406	AnophelesatroparvusEBRO|AATE003222	*	AnophelesfunestusFUMOZ|AFUN003263	AnophelesgambiaePEST|AGAP027998	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012700
6	6	0.271	AnophelesalbimanusSTECLA|AALB006446	AnophelesaquasalisidAnoAquaMGQ19|AAQUA012758	AnophelesatroparvusEBRO|AATE018948	*	AnophelesfunestusFUMOZ|AFUN021581	AnophelesgambiaePEST|AGAP000540	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1001451
6	6	0.271	AnophelesalbimanusSTECLA|AALB006474	*	AnophelesatroparvusEBRO|AATE013049	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009102	AnophelesfunestusFUMOZ|AFUN006679	AnophelesgambiaePEST|AGAP000930	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002571
6	6	0.271	AnophelesalbimanusSTECLA|AALB009478	*	AnophelesatroparvusEBRO|AATE002588	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007953	AnophelesfunestusFUMOZ|AFUN009395	AnophelesgambiaePEST|AGAP002747	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006775
6	6	0.271	AnophelesalbimanusSTECLA|AALB010489	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010013	AnophelesatroparvusEBRO|AATE021187	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011293	AnophelesfunestusFUMOZ|AFUN000151	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004422
6	6	0.269	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002456	AnophelesatroparvusEBRO|AATE000622	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009310	AnophelesfunestusFUMOZ|AFUN009917	AnophelesgambiaePEST|AGAP006826	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1012816
6	6	0.269	AnophelesalbimanusSTECLA|AALB006880	*	AnophelesatroparvusEBRO|AATE006248	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011201	AnophelesfunestusFUMOZ|AFUN020166	AnophelesgambiaePEST|AGAP000198	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006528
6	6	0.269	AnophelesalbimanusSTECLA|AALB010257	AnophelesaquasalisidAnoAquaMGQ19|AAQUA001296	AnophelesatroparvusEBRO|AATE012967	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008190	AnophelesfunestusFUMOZ|AFUN002102	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002379
6	6	0.268	AnophelesalbimanusSTECLA|AALB016224	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003148	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008817	AnophelesfunestusFUMOZ|AFUN020262	AnophelesgambiaePEST|AGAP007839	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006946
6	6	0.264	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000768	AnophelesatroparvusEBRO|AATE002650	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009646	AnophelesfunestusFUMOZ|AFUN011577	AnophelesgambiaePEST|AGAP000061	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005076
6	6	0.259	AnophelesalbimanusSTECLA|AALB004686	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006583	AnophelesatroparvusEBRO|AATE013382	*	AnophelesfunestusFUMOZ|AFUN021883	AnophelesgambiaePEST|AGAP006208	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013740
6	6	0.258	AnophelesalbimanusSTECLA|AALB000800	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008089	AnophelesatroparvusEBRO|AATE018313	AnophelescruziiidAnoCruzASRS3206|AcruBR1000002391	AnophelesfunestusFUMOZ|AFUN004745	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010584
6	6	0.256	AnophelesalbimanusSTECLA|AALB004240	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006251	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005682	AnophelesfunestusFUMOZ|AFUN010464	AnophelesgambiaePEST|AGAP007007	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008954
6	6	0.252	AnophelesalbimanusSTECLA|AALB005683	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011286	AnophelesatroparvusEBRO|AATE016911	*	AnophelesfunestusFUMOZ|AFUN004774	AnophelesgambiaePEST|AGAP005926	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1004795
6	6	0.25	AnophelesalbimanusSTECLA|AALB004259	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000877	AnophelesatroparvusEBRO|AATE014357	*	AnophelesfunestusFUMOZ|AFUN001874	AnophelesgambiaePEST|AGAP005881	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1002609
6	6	0.249	AnophelesalbimanusSTECLA|AALB003078	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007103	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011357	AnophelesfunestusFUMOZ|AFUN009883	AnophelesgambiaePEST|AGAP013458	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013830
6	6	0.247	AnophelesalbimanusSTECLA|AALB007247	*	AnophelesatroparvusEBRO|AATE008532	AnophelescruziiidAnoCruzASRS3206|AcruBR1000010993	AnophelesfunestusFUMOZ|AFUN016336	AnophelesgambiaePEST|AGAP029681	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010865
6	6	0.243	AnophelesalbimanusSTECLA|AALB003873	AnophelesaquasalisidAnoAquaMGQ19|AAQUA009339	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000008299	AnophelesfunestusFUMOZ|AFUN004112	AnophelesgambiaePEST|AGAP011548	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003571
6	6	0.243	AnophelesalbimanusSTECLA|AALB015873	AnophelesaquasalisidAnoAquaMGQ19|AAQUA004898	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005194	AnophelesfunestusFUMOZ|AFUN021063	AnophelesgambiaePEST|AGAP001510	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006300
6	6	0.239	AnophelesalbimanusSTECLA|AALB008297	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007466	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000005397	AnophelesfunestusFUMOZ|AFUN008335	AnophelesgambiaePEST|AGAP001427	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1007178
6	6	0.237	AnophelesalbimanusSTECLA|AALB007514	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005355	AnophelesatroparvusEBRO|AATE005907	AnophelescruziiidAnoCruzASRS3206|AcruBR1000000470	AnophelesfunestusFUMOZ|AFUN010951	AnophelesgambiaePEST|AGAP004792	*
6	6	0.236	AnophelesalbimanusSTECLA|AALB002026	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010538	AnophelesatroparvusEBRO|AATE014742	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001739	AnophelesfunestusFUMOZ|AFUN009514	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010140
6	6	0.235	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002398	AnophelesatroparvusEBRO|AATE017321	AnophelescruziiidAnoCruzASRS3206|AcruBR1000012040	AnophelesfunestusFUMOZ|AFUN011469	AnophelesgambiaePEST|AGAP029891	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009339
6	6	0.235	AnophelesalbimanusSTECLA|AALB016263	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008126	AnophelesatroparvusEBRO|AATE018889	*	AnophelesfunestusFUMOZ|AFUN020105	AnophelesgambiaePEST|AGAP028469	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011564
6	6	0.234	AnophelesalbimanusSTECLA|AALB000872	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000129	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009256	AnophelesfunestusFUMOZ|AFUN000130	AnophelesgambiaePEST|AGAP010030	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010142
6	6	0.234	AnophelesalbimanusSTECLA|AALB016294	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005933	AnophelesatroparvusEBRO|AATE013444	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001261	AnophelesfunestusFUMOZ|AFUN000389	*	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005849
6	6	0.232	AnophelesalbimanusSTECLA|AALB007667	*	AnophelesatroparvusEBRO|AATE015694	AnophelescruziiidAnoCruzASRS3206|AcruBR1000000932	AnophelesfunestusFUMOZ|AFUN020243	AnophelesgambiaePEST|AGAP000504	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006077
6	6	0.23	AnophelesalbimanusSTECLA|AALB000562	AnophelesaquasalisidAnoAquaMGQ19|AAQUA008885	AnophelesatroparvusEBRO|AATE003383	*	AnophelesfunestusFUMOZ|AFUN019997	AnophelesgambiaePEST|AGAP009672	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005223
6	6	0.23	AnophelesalbimanusSTECLA|AALB006802	*	AnophelesatroparvusEBRO|AATE010789	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006036	AnophelesfunestusFUMOZ|AFUN006891	AnophelesgambiaePEST|AGAP000410	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000206
6	6	0.229	AnophelesalbimanusSTECLA|AALB005807	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003684	AnophelesatroparvusEBRO|AATE020941	*	AnophelesfunestusFUMOZ|AFUN001083	AnophelesgambiaePEST|AGAP005786	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1008683
6	6	0.229	AnophelesalbimanusSTECLA|AALB006336	*	AnophelesatroparvusEBRO|AATE013082	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006975	AnophelesfunestusFUMOZ|AFUN005815	AnophelesgambiaePEST|AGAP000009	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003103
6	6	0.228	AnophelesalbimanusSTECLA|AALB005142	*	AnophelesatroparvusEBRO|AATE016149	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007625	AnophelesfunestusFUMOZ|AFUN009292	AnophelesgambiaePEST|AGAP007491	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1009058
6	6	0.228	AnophelesalbimanusSTECLA|AALB007690	*	AnophelesatroparvusEBRO|AATE017087	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009720	AnophelesfunestusFUMOZ|AFUN020195	AnophelesgambiaePEST|AGAP000138	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005890
6	6	0.228	AnophelesalbimanusSTECLA|AALB010102	*	AnophelesatroparvusEBRO|AATE012515	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006488	AnophelesfunestusFUMOZ|AFUN020575	AnophelesgambiaePEST|AGAP011569	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011348
6	6	0.228	AnophelesalbimanusSTECLA|AALB016042	AnophelesaquasalisidAnoAquaMGQ19|AAQUA007967	*	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009613	AnophelesfunestusFUMOZ|AFUN021258	AnophelesgambiaePEST|AGAP029762	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1011012
6	6	0.227	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA002807	AnophelesatroparvusEBRO|AATE009889	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007346	AnophelesfunestusFUMOZ|AFUN018789	AnophelesgambiaePEST|AGAP029462	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000706
6	6	0.227	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010174	AnophelesatroparvusEBRO|AATE011927	AnophelescruziiidAnoCruzASRS3206|AcruBR1000001543	AnophelesfunestusFUMOZ|AFUN002753	AnophelesgambiaePEST|AGAP006758	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003418
6	6	0.227	AnophelesalbimanusSTECLA|AALB002899	AnophelesaquasalisidAnoAquaMGQ19|AAQUA003473	AnophelesatroparvusEBRO|AATE004862	*	AnophelesfunestusFUMOZ|AFUN004488	AnophelesgambiaePEST|AGAP004647	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1000050
6	6	0.227	AnophelesalbimanusSTECLA|AALB004820	AnophelesaquasalisidAnoAquaMGQ19|AAQUA011994	AnophelesatroparvusEBRO|AATE000917	*	AnophelesfunestusFUMOZ|AFUN020417	AnophelesgambiaePEST|AGAP005698	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1006707
6	6	0.227	AnophelesalbimanusSTECLA|AALB017581	AnophelesaquasalisidAnoAquaMGQ19|AAQUA000155	AnophelesatroparvusEBRO|AATE005535	*	AnophelesfunestusFUMOZ|AFUN021901	AnophelesgambiaePEST|AGAP002838	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003675
6	6	0.226	*	AnophelesaquasalisidAnoAquaMGQ19|AAQUA006338	AnophelesatroparvusEBRO|AATE020144	AnophelescruziiidAnoCruzASRS3206|AcruBR1000007029	AnophelesfunestusFUMOZ|AFUN006182	AnophelesgambiaePEST|AGAP003218	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005014
6	6	0.222	AnophelesalbimanusSTECLA|AALB003050	AnophelesaquasalisidAnoAquaMGQ19|AAQUA010885	AnophelesatroparvusEBRO|AATE014231	*	AnophelesfunestusFUMOZ|AFUN008004	AnophelesgambiaePEST|AGAP013540	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1010390
6	6	0.222	AnophelesalbimanusSTECLA|AALB005657	*	AnophelesatroparvusEBRO|AATE014979	AnophelescruziiidAnoCruzASRS3206|AcruBR1000009891	AnophelesfunestusFUMOZ|AFUN020374	AnophelesgambiaePEST|AGAP007180	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1005934
6	6	0.222	AnophelesalbimanusSTECLA|AALB007645	*	AnophelesatroparvusEBRO|AATE012470	AnophelescruziiidAnoCruzASRS3206|AcruBR1000011911	AnophelesfunestusFUMOZ|AFUN011588	AnophelesgambiaePEST|AGAP013410	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1003090
6	6	0.22	AnophelesalbimanusSTECLA|AALB010213	AnophelesaquasalisidAnoAquaMGQ19|AAQUA005459	AnophelesatroparvusEBRO|AATE004110	AnophelescruziiidAnoCruzASRS3206|AcruBR1000006531	*	AnophelesgambiaePEST|AGAP010542	AnophelesmouchetiidAnoMoucSNF2007|AmouCM1013210
